시도,month,day,avg_temp(C),daily_rain(mm),avg_r_humidity(%),temp_index,rain_index,humidity_index,risk
전라남도,2,20,4.8,0.3,64.7,10.0,0.0,10.0,8.0
전라남도,2,21,4.8,2.8,61.0,10.0,0.0,10.0,8.0
전라남도,2,22,5.3,3.6,65.3,10.0,0.0,10.0,8.0
전라남도,2,23,4.5,0.0,62.0,10.0,10.0,10.0,10.0
전라남도,2,24,4.6,0.0,61.5,10.0,10.0,10.0,10.0
전라남도,2,25,6.1,1.3,64.0,10.0,0.0,10.0,8.0
전라남도,2,26,5.6,0.1,62.3,10.0,0.0,10.0,8.0
전라남도,2,27,5.9,0.3,65.3,10.0,0.0,10.0,8.0
전라남도,2,28,6.4,6.0,71.7,10.0,0.0,10.0,8.0
전라남도,2,29,4.0,0.3,70.0,10.0,0.0,10.0,8.0
전라남도,3,1,5.0,0.4,66.2,10.0,0.0,10.0,8.0
전라남도,3,2,4.7,0.1,60.7,10.0,0.0,10.0,8.0
전라남도,3,3,7.3,0.7,69.5,10.0,0.0,10.0,8.0
전라남도,3,4,7.9,6.0,69.5,10.0,0.0,10.0,8.0
전라남도,3,5,7.4,4.6,69.2,10.0,0.0,10.0,8.0
전라남도,3,6,6.7,0.6,65.2,10.0,0.0,10.0,8.0
전라남도,3,7,6.2,2.6,72.0,10.0,0.0,10.0,8.0
전라남도,3,8,6.0,6.0,68.8,10.0,0.0,10.0,8.0
전라남도,3,9,6.1,2.7,67.0,10.0,0.0,10.0,8.0
전라남도,3,10,4.8,4.0,64.5,10.0,0.0,10.0,8.0
전라남도,3,11,5.4,0.6,58.3,10.0,0.0,10.0,8.0
전라남도,3,12,6.5,0.0,57.5,10.0,10.0,10.0,10.0
전라남도,3,13,7.8,0.2,63.5,10.0,0.0,10.0,8.0
전라남도,3,14,7.4,0.0,58.8,10.0,10.0,10.0,10.0
전라남도,3,15,8.0,10.5,62.7,10.0,0.0,10.0,8.0
전라남도,3,16,7.5,0.1,62.2,10.0,0.0,10.0,8.0
전라남도,3,17,8.9,0.2,63.7,10.0,0.0,10.0,8.0
전라남도,3,18,10.0,13.2,76.0,10.0,0.0,10.0,8.0
전라남도,3,19,10.9,3.3,71.3,0.0,0.0,10.0,3.0
전라남도,3,20,9.7,5.9,69.7,10.0,0.0,10.0,8.0
전라남도,3,21,9.0,1.3,73.5,10.0,0.0,10.0,8.0
전라남도,3,22,8.6,0.0,60.7,10.0,10.0,10.0,10.0
전라남도,3,23,7.8,0.0,53.5,10.0,10.0,10.0,10.0
전라남도,3,24,7.6,0.0,59.2,10.0,10.0,10.0,10.0
전라남도,3,25,8.3,1.5,69.3,10.0,0.0,10.0,8.0
전라남도,3,26,9.4,3.5,69.0,10.0,0.0,10.0,8.0
전라남도,3,27,10.0,0.4,65.7,10.0,0.0,10.0,8.0
전라남도,3,28,10.2,0.4,61.8,10.0,0.0,10.0,8.0
전라남도,3,29,11.4,0.5,70.2,0.0,0.0,10.0,3.0
전라남도,3,30,11.8,0.1,68.8,0.0,0.0,10.0,3.0
전라남도,3,31,11.4,1.1,67.8,0.0,0.0,10.0,3.0
전라남도,4,1,11.8,0.3,68.2,10.0,0.0,10.0,8.0
전라남도,4,2,12.2,0.5,66.3,10.0,0.0,10.0,8.0
전라남도,4,3,12.3,3.7,66.2,10.0,0.0,10.0,8.0
전라남도,4,4,11.7,10.2,69.0,10.0,0.0,10.0,8.0
전라남도,4,5,11.5,6.2,72.7,10.0,0.0,10.0,8.0
전라남도,4,6,11.3,10.6,70.8,10.0,0.0,10.0,8.0
전라남도,4,7,10.7,5.2,74.7,10.0,0.0,10.0,8.0
전라남도,4,8,12.0,0.0,63.7,10.0,10.0,10.0,10.0
전라남도,4,9,12.2,4.0,63.2,10.0,0.0,10.0,8.0
전라남도,4,10,12.4,0.5,68.2,10.0,0.0,10.0,8.0
전라남도,4,11,11.7,3.5,73.0,10.0,0.0,10.0,8.0
전라남도,4,12,11.9,1.5,57.7,10.0,0.0,10.0,8.0
전라남도,4,13,12.4,4.7,63.7,10.0,0.0,10.0,8.0
전라남도,4,14,12.2,5.9,71.2,10.0,0.0,10.0,8.0
전라남도,4,15,12.8,0.1,64.7,10.0,0.0,10.0,8.0
전라남도,4,16,13.7,8.4,71.3,10.0,0.0,10.0,8.0
전라남도,4,17,13.2,6.4,75.0,10.0,0.0,10.0,8.0
전라남도,4,18,13.2,0.9,71.2,10.0,0.0,10.0,8.0
전라남도,4,19,13.8,6.1,71.3,10.0,0.0,10.0,8.0
전라남도,4,20,13.9,1.6,73.3,10.0,0.0,10.0,8.0
전라남도,4,21,14.6,6.0,69.8,10.0,0.0,10.0,8.0
전라남도,4,22,14.6,1.9,68.0,10.0,0.0,10.0,8.0
전라남도,4,23,13.7,9.3,72.5,10.0,0.0,10.0,8.0
전라남도,4,24,14.3,1.8,70.0,10.0,0.0,10.0,8.0
전라남도,4,25,15.4,0.6,70.2,10.0,0.0,10.0,8.0
전라남도,4,26,14.4,1.5,64.3,10.0,0.0,10.0,8.0
전라남도,4,27,13.9,9.2,63.0,10.0,0.0,10.0,8.0
전라남도,4,28,14.4,7.7,72.2,10.0,0.0,10.0,8.0
전라남도,4,29,14.9,15.1,73.0,10.0,0.0,10.0,8.0
전라남도,4,30,16.9,0.2,75.2,10.0,0.0,10.0,8.0
전라남도,5,1,17.7,0.2,76.3,10.0,10.0,0.0,7.0
전라남도,5,2,17.4,5.0,75.5,10.0,0.0,0.0,5.0
전라남도,5,3,16.4,15.9,75.3,10.0,0.0,0.0,5.0
전라남도,5,4,17.0,0.3,64.0,10.0,10.0,10.0,10.0
전라남도,5,5,16.8,1.0,70.3,10.0,0.0,10.0,8.0
전라남도,5,6,16.6,4.6,69.8,10.0,0.0,10.0,8.0
전라남도,5,7,16.5,4.4,59.7,10.0,0.0,10.0,8.0
전라남도,5,8,16.8,0.5,59.3,10.0,10.0,10.0,10.0
전라남도,5,9,16.0,13.1,75.2,10.0,0.0,0.0,5.0
전라남도,5,10,15.8,3.9,79.2,10.0,0.0,0.0,5.0
전라남도,5,11,17.5,9.2,72.8,10.0,0.0,10.0,8.0
전라남도,5,12,17.4,4.0,74.7,10.0,0.0,0.0,5.0
전라남도,5,13,17.9,0.5,69.7,10.0,10.0,10.0,10.0
전라남도,5,14,18.8,0.0,69.0,10.0,10.0,10.0,10.0
전라남도,5,15,19.0,7.3,80.0,10.0,0.0,0.0,5.0
전라남도,5,16,18.6,1.1,75.2,10.0,0.0,0.0,5.0
전라남도,5,17,19.0,1.1,73.7,10.0,0.0,0.0,5.0
전라남도,5,18,18.5,13.4,81.0,10.0,0.0,0.0,5.0
전라남도,5,19,18.1,2.0,74.0,10.0,0.0,0.0,5.0
전라남도,5,20,18.0,0.2,61.0,10.0,10.0,10.0,10.0
전라남도,5,21,18.4,0.0,64.3,10.0,10.0,10.0,10.0
전라남도,5,22,19.4,0.8,65.0,10.0,0.0,10.0,8.0
전라남도,5,23,19.7,2.0,69.0,10.0,0.0,10.0,8.0
전라남도,5,24,19.8,4.9,74.0,10.0,0.0,0.0,5.0
전라남도,5,25,19.9,0.0,66.0,10.0,10.0,10.0,10.0
전라남도,5,26,19.9,0.1,66.8,10.0,10.0,10.0,10.0
전라남도,5,27,19.7,8.0,70.8,10.0,0.0,10.0,8.0
전라남도,5,28,19.5,0.8,68.7,10.0,0.0,10.0,8.0
전라남도,5,29,21.0,0.3,68.8,10.0,10.0,10.0,10.0
전라남도,5,30,21.1,1.1,69.3,10.0,0.0,10.0,8.0
전라남도,5,31,19.8,3.0,76.3,10.0,0.0,0.0,5.0
전라남도,6,1,20.9,0.0,71.0,10.0,10.0,10.0,10.0
전라남도,6,2,20.4,0.4,67.5,10.0,10.0,10.0,10.0
전라남도,6,3,21.3,0.0,64.3,10.0,10.0,10.0,10.0
전라남도,6,4,21.2,2.4,69.0,10.0,10.0,10.0,10.0
전라남도,6,5,20.9,1.2,74.8,10.0,10.0,10.0,10.0
전라남도,6,6,20.4,13.2,80.5,10.0,0.0,10.0,8.0
전라남도,6,7,20.5,2.3,81.7,10.0,10.0,10.0,10.0
전라남도,6,8,21.0,0.8,77.5,10.0,10.0,10.0,10.0
전라남도,6,9,21.8,0.0,74.7,10.0,10.0,10.0,10.0
전라남도,6,10,21.7,1.5,80.2,10.0,10.0,10.0,10.0
전라남도,6,11,21.3,2.7,86.8,10.0,10.0,10.0,10.0
전라남도,6,12,21.8,5.4,79.2,10.0,0.0,10.0,8.0
전라남도,6,13,21.6,8.6,81.2,10.0,0.0,10.0,8.0
전라남도,6,14,21.5,5.4,81.0,10.0,0.0,10.0,8.0
전라남도,6,15,22.0,0.1,74.3,10.0,10.0,10.0,10.0
전라남도,6,16,21.8,0.0,75.5,10.0,10.0,10.0,10.0
전라남도,6,17,21.3,1.6,78.7,10.0,10.0,10.0,10.0
전라남도,6,18,21.7,14.2,79.7,10.0,0.0,10.0,8.0
전라남도,6,19,22.7,2.9,80.0,10.0,10.0,10.0,10.0
전라남도,6,20,22.0,8.3,84.2,10.0,0.0,10.0,8.0
전라남도,6,21,22.8,0.0,79.5,10.0,10.0,10.0,10.0
전라남도,6,22,22.4,2.9,79.2,10.0,10.0,10.0,10.0
전라남도,6,23,23.0,0.2,78.0,10.0,10.0,10.0,10.0
전라남도,6,24,22.8,15.9,82.8,10.0,0.0,10.0,8.0
전라남도,6,25,22.8,6.0,80.7,10.0,0.0,10.0,8.0
전라남도,6,26,22.7,16.6,85.8,10.0,0.0,10.0,8.0
전라남도,6,27,22.6,8.8,88.2,10.0,0.0,10.0,8.0
전라남도,6,28,22.9,20.6,85.0,10.0,0.0,10.0,8.0
전라남도,6,29,22.1,27.6,91.7,10.0,0.0,10.0,8.0
전라남도,6,30,22.3,11.6,90.5,10.0,0.0,10.0,8.0
전라남도,7,1,23.6,14.3,86.3,10.0,10.0,10.0,10.0
전라남도,7,2,23.8,10.4,84.8,10.0,10.0,10.0,10.0
전라남도,7,3,23.4,14.0,84.0,10.0,10.0,10.0,10.0
전라남도,7,4,23.9,1.8,84.8,10.0,10.0,10.0,10.0
전라남도,7,5,24.3,2.7,85.5,10.0,10.0,10.0,10.0
전라남도,7,6,23.7,12.8,86.8,10.0,10.0,10.0,10.0
전라남도,7,7,23.6,4.6,84.7,10.0,10.0,10.0,10.0
전라남도,7,8,23.8,8.4,85.2,10.0,10.0,10.0,10.0
전라남도,7,9,24.2,4.6,86.8,10.0,10.0,10.0,10.0
전라남도,7,10,24.7,13.5,87.8,10.0,10.0,10.0,10.0
전라남도,7,11,24.7,5.5,87.3,10.0,10.0,10.0,10.0
전라남도,7,12,24.2,29.5,88.2,10.0,0.0,0.0,5.0
전라남도,7,13,24.4,16.9,88.3,10.0,10.0,0.0,7.0
전라남도,7,14,24.8,1.3,85.5,10.0,10.0,10.0,10.0
전라남도,7,15,24.7,2.1,85.3,10.0,10.0,10.0,10.0
전라남도,7,16,24.9,2.2,83.3,10.0,10.0,10.0,10.0
전라남도,7,17,24.8,5.3,83.2,10.0,10.0,10.0,10.0
전라남도,7,18,24.3,5.3,85.3,10.0,10.0,10.0,10.0
전라남도,7,19,25.9,9.1,84.7,10.0,10.0,10.0,10.0
전라남도,7,20,26.0,19.0,86.0,10.0,0.0,10.0,8.0
전라남도,7,21,26.1,4.3,85.8,10.0,10.0,10.0,10.0
전라남도,7,22,26.1,2.2,87.8,10.0,10.0,10.0,10.0
전라남도,7,23,26.4,12.9,87.5,10.0,10.0,10.0,10.0
전라남도,7,24,26.3,1.9,88.3,10.0,10.0,0.0,7.0
전라남도,7,25,26.7,0.5,86.2,10.0,10.0,10.0,10.0
전라남도,7,26,26.7,0.6,82.3,10.0,10.0,10.0,10.0
전라남도,7,27,26.6,6.4,85.3,10.0,10.0,10.0,10.0
전라남도,7,28,27.5,3.3,87.3,10.0,10.0,10.0,10.0
전라남도,7,29,28.0,3.2,85.8,10.0,10.0,10.0,10.0
전라남도,7,30,28.0,3.4,84.2,10.0,10.0,10.0,10.0
전라남도,7,31,28.0,2.0,82.8,10.0,10.0,10.0,10.0
전라남도,8,1,28.0,0.1,82.7,0.0,0.0,0.0,0.0
전라남도,8,2,28.0,0.2,82.2,0.0,0.0,0.0,0.0
전라남도,8,3,27.6,0.6,83.0,0.0,0.0,0.0,0.0
전라남도,8,4,28.3,0.0,81.7,0.0,0.0,0.0,0.0
전라남도,8,5,28.6,0.4,79.7,0.0,0.0,0.0,0.0
전라남도,8,6,28.4,2.0,80.2,0.0,0.0,0.0,0.0
전라남도,8,7,28.1,11.2,82.8,0.0,0.0,0.0,0.0
전라남도,8,8,28.1,10.4,83.2,0.0,0.0,0.0,0.0
전라남도,8,9,28.1,1.2,82.2,0.0,0.0,0.0,0.0
전라남도,8,10,27.8,8.0,81.8,0.0,0.0,0.0,0.0
전라남도,8,11,27.4,12.9,82.8,0.0,0.0,0.0,0.0
전라남도,8,12,27.5,3.3,83.0,0.0,0.0,0.0,0.0
전라남도,8,13,27.7,1.6,81.3,0.0,0.0,0.0,0.0
전라남도,8,14,27.6,15.0,82.0,0.0,0.0,0.0,0.0
전라남도,8,15,27.5,0.6,82.7,0.0,0.0,0.0,0.0
전라남도,8,16,26.9,1.0,81.7,0.0,0.0,0.0,0.0
전라남도,8,17,26.6,0.4,79.0,0.0,0.0,0.0,0.0
전라남도,8,18,26.6,0.2,77.0,0.0,0.0,0.0,0.0
전라남도,8,19,26.5,0.2,78.7,0.0,0.0,0.0,0.0
전라남도,8,20,26.6,5.5,82.8,0.0,0.0,0.0,0.0
전라남도,8,21,26.8,20.2,83.2,0.0,0.0,0.0,0.0
전라남도,8,22,27.1,7.0,83.3,0.0,0.0,0.0,0.0
전라남도,8,23,26.6,17.4,84.5,0.0,0.0,0.0,0.0
전라남도,8,24,26.4,0.7,81.2,0.0,0.0,0.0,0.0
전라남도,8,25,25.8,6.0,82.5,0.0,0.0,0.0,0.0
전라남도,8,26,25.0,17.0,80.7,0.0,0.0,0.0,0.0
전라남도,8,27,24.6,9.9,84.2,0.0,0.0,0.0,0.0
전라남도,8,28,24.7,3.9,86.2,0.0,0.0,0.0,0.0
전라남도,8,29,24.3,2.7,80.7,0.0,0.0,0.0,0.0
전라남도,8,30,24.4,1.3,76.3,0.0,0.0,0.0,0.0
전라남도,8,31,24.7,6.8,78.7,0.0,0.0,0.0,0.0
전라남도,9,1,24.2,5.2,81.0,0.0,0.0,10.0,3.0
전라남도,9,2,22.8,22.8,87.7,10.0,0.0,10.0,8.0
전라남도,9,3,23.8,9.2,84.8,0.0,0.0,10.0,3.0
전라남도,9,4,24.2,9.0,82.2,0.0,0.0,10.0,3.0
전라남도,9,5,23.2,5.8,86.3,10.0,0.0,10.0,8.0
전라남도,9,6,23.0,15.7,87.8,10.0,0.0,10.0,8.0
전라남도,9,7,22.5,14.8,84.3,10.0,0.0,10.0,8.0
전라남도,9,8,22.6,0.5,79.2,10.0,0.0,10.0,8.0
전라남도,9,9,22.8,4.9,79.5,10.0,0.0,10.0,8.0
전라남도,9,10,23.1,1.0,79.7,10.0,0.0,10.0,8.0
전라남도,9,11,22.7,13.2,83.2,10.0,0.0,10.0,8.0
전라남도,9,12,22.2,2.4,81.3,10.0,0.0,10.0,8.0
전라남도,9,13,21.8,2.4,78.2,10.0,0.0,10.0,8.0
전라남도,9,14,22.3,2.8,80.3,10.0,0.0,10.0,8.0
전라남도,9,15,22.7,0.2,79.0,10.0,0.0,10.0,8.0
전라남도,9,16,22.3,3.2,82.8,10.0,0.0,10.0,8.0
전라남도,9,17,22.0,23.4,81.2,10.0,0.0,10.0,8.0
전라남도,9,18,21.3,1.0,77.8,10.0,0.0,10.0,8.0
전라남도,9,19,21.0,1.6,79.0,10.0,0.0,10.0,8.0
전라남도,9,20,20.7,4.2,76.3,10.0,0.0,10.0,8.0
전라남도,9,21,19.8,13.3,80.2,10.0,0.0,10.0,8.0
전라남도,9,22,20.3,10.3,77.3,10.0,0.0,10.0,8.0
전라남도,9,23,20.0,4.5,80.0,10.0,0.0,10.0,8.0
전라남도,9,24,20.4,0.1,77.5,10.0,0.0,10.0,8.0
전라남도,9,25,20.8,0.0,76.8,10.0,10.0,10.0,10.0
전라남도,9,26,21.8,0.6,76.7,10.0,0.0,10.0,8.0
전라남도,9,27,21.5,1.8,80.0,10.0,0.0,10.0,8.0
전라남도,9,28,21.2,2.1,77.8,10.0,0.0,10.0,8.0
전라남도,9,29,20.5,0.4,75.2,10.0,0.0,10.0,8.0
전라남도,9,30,19.7,9.3,78.2,10.0,0.0,10.0,8.0
전라남도,10,1,19.8,29.5,84.0,10.0,0.0,10.0,8.0
전라남도,10,2,20.2,27.9,81.2,10.0,0.0,10.0,8.0
전라남도,10,3,20.4,0.3,80.7,10.0,0.0,10.0,8.0
전라남도,10,4,20.3,0.8,76.5,10.0,0.0,10.0,8.0
전라남도,10,5,18.6,27.7,78.3,10.0,0.0,10.0,8.0
전라남도,10,6,18.5,16.1,77.2,10.0,0.0,10.0,8.0
전라남도,10,7,18.5,1.9,77.2,10.0,0.0,10.0,8.0
전라남도,10,8,18.3,7.3,73.3,10.0,0.0,10.0,8.0
전라남도,10,9,16.8,0.1,67.3,10.0,0.0,10.0,8.0
전라남도,10,10,17.0,0.8,73.7,10.0,0.0,10.0,8.0
전라남도,10,11,16.6,0.3,71.7,10.0,0.0,10.0,8.0
전라남도,10,12,16.0,1.1,71.2,10.0,0.0,10.0,8.0
전라남도,10,13,15.4,0.0,66.2,10.0,10.0,10.0,10.0
전라남도,10,14,16.0,0.0,69.0,10.0,10.0,10.0,10.0
전라남도,10,15,16.0,0.3,69.3,10.0,0.0,10.0,8.0
전라남도,10,16,15.6,4.6,77.2,10.0,0.0,10.0,8.0
전라남도,10,17,16.2,0.0,76.2,10.0,10.0,10.0,10.0
전라남도,10,18,16.3,0.2,72.5,10.0,0.0,10.0,8.0
전라남도,10,19,16.2,0.0,75.2,10.0,10.0,10.0,10.0
전라남도,10,20,16.1,0.0,75.5,10.0,10.0,10.0,10.0
전라남도,10,21,16.2,3.5,76.8,10.0,0.0,10.0,8.0
전라남도,10,22,16.4,0.2,75.2,10.0,0.0,10.0,8.0
전라남도,10,23,15.7,0.1,72.3,10.0,0.0,10.0,8.0
전라남도,10,24,15.1,0.1,72.0,10.0,0.0,10.0,8.0
전라남도,10,25,15.3,0.9,74.7,10.0,0.0,10.0,8.0
전라남도,10,26,14.4,0.9,75.7,10.0,0.0,10.0,8.0
전라남도,10,27,14.3,2.2,70.7,10.0,0.0,10.0,8.0
전라남도,10,28,14.4,1.6,72.3,10.0,0.0,10.0,8.0
전라남도,10,29,13.2,0.0,65.0,10.0,10.0,10.0,10.0
전라남도,10,30,11.1,0.0,59.2,10.0,10.0,10.0,10.0
전라남도,10,31,11.0,0.2,68.0,10.0,0.0,10.0,8.0
전라남도,11,1,11.0,0.2,72.0,10.0,10.0,10.0,10.0
전라남도,11,2,11.7,0.2,73.2,10.0,10.0,10.0,10.0
전라남도,11,3,11.5,0.1,71.5,10.0,10.0,10.0,10.0
전라남도,11,4,11.0,0.2,70.2,10.0,10.0,10.0,10.0
전라남도,11,5,12.2,0.0,73.2,10.0,10.0,10.0,10.0
전라남도,11,6,13.4,0.6,75.5,10.0,10.0,10.0,10.0
전라남도,11,7,14.4,3.6,80.5,10.0,10.0,10.0,10.0
전라남도,11,8,13.1,5.0,72.3,10.0,10.0,10.0,10.0
전라남도,11,9,10.7,0.1,63.2,10.0,10.0,10.0,10.0
전라남도,11,10,11.2,1.8,73.2,10.0,10.0,10.0,10.0
전라남도,11,11,11.1,0.8,71.0,10.0,10.0,10.0,10.0
전라남도,11,12,11.4,0.6,71.3,10.0,10.0,10.0,10.0
전라남도,11,13,11.6,6.2,78.3,10.0,0.0,10.0,8.0
전라남도,11,14,11.7,1.6,74.2,10.0,10.0,10.0,10.0
전라남도,11,15,10.8,0.0,70.2,10.0,10.0,10.0,10.0
전라남도,11,16,11.2,2.6,75.2,10.0,10.0,10.0,10.0
전라남도,11,17,13.2,0.3,73.3,10.0,10.0,10.0,10.0
전라남도,11,18,11.5,9.4,74.0,10.0,0.0,10.0,8.0
전라남도,11,19,10.8,2.2,74.7,10.0,10.0,10.0,10.0
전라남도,11,20,9.1,0.0,69.8,10.0,10.0,10.0,10.0
전라남도,11,21,9.5,0.0,71.2,10.0,10.0,10.0,10.0
전라남도,11,22,9.7,0.2,69.7,10.0,10.0,10.0,10.0
전라남도,11,23,8.2,0.3,65.5,10.0,10.0,10.0,10.0
전라남도,11,24,8.6,0.9,65.2,10.0,10.0,10.0,10.0
전라남도,11,25,7.0,1.6,69.8,10.0,10.0,10.0,10.0
전라남도,11,26,7.2,1.8,74.3,10.0,10.0,10.0,10.0
전라남도,11,27,7.2,0.2,71.2,10.0,10.0,10.0,10.0
전라남도,11,28,7.1,0.0,65.0,10.0,10.0,10.0,10.0
전라남도,11,29,7.0,0.0,59.7,10.0,10.0,10.0,10.0
전라남도,11,30,6.6,0.7,64.3,10.0,10.0,10.0,10.0
전라남도,12,1,6.1,3.3,63.5,10.0,0.0,10.0,8.0
전라남도,12,2,6.8,0.7,64.3,10.0,10.0,10.0,10.0
전라남도,12,3,6.8,2.0,70.2,10.0,0.0,10.0,8.0
전라남도,12,4,6.2,2.2,69.7,10.0,0.0,10.0,8.0
전라남도,12,5,4.9,0.0,64.8,10.0,10.0,10.0,10.0
전라남도,12,6,3.6,1.0,63.5,10.0,0.0,10.0,8.0
전라남도,12,7,3.6,0.1,66.0,10.0,10.0,10.0,10.0
전라남도,12,8,3.0,0.2,66.3,10.0,10.0,10.0,10.0
전라남도,12,9,4.2,0.0,64.8,10.0,10.0,10.0,10.0
전라남도,12,10,5.9,4.7,66.2,10.0,0.0,10.0,8.0
전라남도,12,11,5.2,1.2,71.7,10.0,0.0,10.0,8.0
전라남도,12,12,4.4,0.2,62.5,10.0,10.0,10.0,10.0
전라남도,12,13,4.5,0.1,65.2,10.0,10.0,10.0,10.0
전라남도,12,14,3.1,0.5,60.8,10.0,10.0,10.0,10.0
전라남도,12,15,2.9,0.1,59.5,10.0,10.0,10.0,10.0
전라남도,12,16,2.6,0.6,69.2,10.0,10.0,10.0,10.0
전라남도,12,17,2.9,0.5,72.3,10.0,10.0,10.0,10.0
전라남도,12,18,3.8,0.0,69.7,10.0,10.0,10.0,10.0
전라남도,12,19,4.2,2.8,68.3,10.0,0.0,10.0,8.0
전라남도,12,20,4.8,0.9,74.7,10.0,0.0,10.0,8.0
전라남도,12,21,5.6,4.9,77.8,10.0,0.0,10.0,8.0
전라남도,12,22,5.9,0.8,75.5,10.0,0.0,10.0,8.0
전라남도,12,23,5.6,1.4,76.0,10.0,0.0,10.0,8.0
전라남도,12,24,5.0,2.4,66.8,10.0,0.0,10.0,8.0
전라남도,12,25,3.8,0.1,60.5,10.0,10.0,10.0,10.0
전라남도,12,26,4.8,3.1,68.2,10.0,0.0,10.0,8.0
전라남도,12,27,1.8,1.5,59.5,10.0,0.0,10.0,8.0
전라남도,12,28,1.0,0.1,64.7,10.0,10.0,10.0,10.0
전라남도,12,29,2.2,2.6,72.0,10.0,0.0,10.0,8.0
전라남도,12,30,1.8,0.3,69.5,10.0,10.0,10.0,10.0
전라남도,12,31,1.0,0.4,65.5,10.0,10.0,10.0,10.0
전라북도,1,1,0.4,0.4,72.3,10.0,10.0,10.0,10.0
전라북도,1,2,1.5,0.2,76.8,10.0,10.0,10.0,10.0
전라북도,1,3,1.1,0.0,74.5,10.0,10.0,10.0,10.0
전라북도,1,4,1.7,0.0,74.5,10.0,10.0,10.0,10.0
전라북도,1,5,2.1,2.4,66.7,10.0,0.0,10.0,8.0
전라북도,1,6,2.4,3.6,68.7,10.0,0.0,10.0,8.0
전라북도,1,7,2.5,7.7,73.2,10.0,0.0,10.0,8.0
전라북도,1,8,2.0,1.1,75.8,10.0,0.0,10.0,8.0
전라북도,1,9,1.1,0.8,68.2,10.0,0.0,10.0,8.0
전라북도,1,10,0.3,1.3,71.2,10.0,0.0,10.0,8.0
전라북도,1,11,-0.5,0.9,68.7,10.0,0.0,10.0,8.0
전라북도,1,12,-0.8,0.6,70.0,10.0,10.0,10.0,10.0
전라북도,1,13,0.1,1.3,74.2,10.0,0.0,10.0,8.0
전라북도,1,14,0.3,0.1,71.8,10.0,10.0,10.0,10.0
전라북도,1,15,0.8,0.0,72.5,10.0,10.0,10.0,10.0
전라북도,1,16,0.6,1.2,71.2,10.0,0.0,10.0,8.0
전라북도,1,17,0.9,2.2,73.5,10.0,0.0,10.0,8.0
전라북도,1,18,0.8,0.5,74.7,10.0,10.0,10.0,10.0
전라북도,1,19,0.3,1.2,74.7,10.0,0.0,10.0,8.0
전라북도,1,20,-0.3,0.6,71.7,10.0,10.0,10.0,10.0
전라북도,1,21,-0.1,1.5,73.8,10.0,0.0,10.0,8.0
전라북도,1,22,0.6,1.2,75.0,10.0,0.0,10.0,8.0
전라북도,1,23,-1.1,1.4,71.3,10.0,0.0,10.0,8.0
전라북도,1,24,-2.8,1.6,69.2,10.0,0.0,10.0,8.0
전라북도,1,25,-1.6,0.7,71.0,10.0,10.0,10.0,10.0
전라북도,1,26,-0.0,0.4,71.5,10.0,10.0,10.0,10.0
전라북도,1,27,-0.2,1.4,68.8,10.0,0.0,10.0,8.0
전라북도,1,28,0.8,0.6,67.2,10.0,10.0,10.0,10.0
전라북도,1,29,1.0,2.6,77.0,10.0,0.0,10.0,8.0
전라북도,1,30,0.4,0.2,72.5,10.0,10.0,10.0,10.0
전라북도,1,31,-0.7,1.2,68.8,10.0,0.0,10.0,8.0
전라북도,2,1,-1.2,0.0,66.0,10.0,10.0,10.0,10.0
전라북도,2,2,-0.4,0.0,66.0,10.0,10.0,10.0,10.0
전라북도,2,3,0.8,2.6,73.2,10.0,0.0,10.0,8.0
전라북도,2,4,0.2,0.4,66.8,10.0,0.0,10.0,8.0
전라북도,2,5,-0.2,0.3,64.8,10.0,0.0,10.0,8.0
전라북도,2,6,-0.6,0.1,62.2,10.0,0.0,10.0,8.0
전라북도,2,7,-1.0,0.0,63.8,10.0,10.0,10.0,10.0
전라북도,2,8,-0.8,0.0,58.2,10.0,10.0,10.0,10.0
전라북도,2,9,-0.4,0.2,59.5,10.0,0.0,10.0,8.0
전라북도,2,10,1.2,0.4,60.0,10.0,0.0,10.0,8.0
전라북도,2,11,3.1,0.6,61.2,10.0,0.0,10.0,8.0
전라북도,2,12,3.3,4.4,74.2,10.0,0.0,10.0,8.0
전라북도,2,13,3.9,0.8,69.7,10.0,0.0,10.0,8.0
전라북도,2,14,3.3,0.1,67.0,10.0,0.0,10.0,8.0
전라북도,2,15,3.2,1.6,66.8,10.0,0.0,10.0,8.0
전라북도,2,16,2.9,3.0,74.5,10.0,0.0,10.0,8.0
전라북도,2,17,0.8,1.2,68.3,10.0,0.0,10.0,8.0
전라북도,2,18,1.2,0.1,60.8,10.0,0.0,10.0,8.0
전라북도,2,19,3.4,3.4,69.2,10.0,0.0,10.0,8.0
전라북도,2,20,3.3,2.5,70.2,10.0,0.0,10.0,8.0
전라북도,2,21,3.6,0.8,62.8,10.0,0.0,10.0,8.0
전라북도,2,22,3.8,3.9,69.5,10.0,0.0,10.0,8.0
전라북도,2,23,3.5,0.0,63.5,10.0,10.0,10.0,10.0
전라북도,2,24,3.5,0.1,60.7,10.0,0.0,10.0,8.0
전라북도,2,25,4.1,4.0,66.5,10.0,0.0,10.0,8.0
전라북도,2,26,4.0,0.6,67.8,10.0,0.0,10.0,8.0
전라북도,2,27,4.8,0.0,63.5,10.0,10.0,10.0,10.0
전라북도,2,28,4.7,6.1,72.8,10.0,0.0,10.0,8.0
전라북도,2,29,2.9,0.5,72.5,10.0,0.0,10.0,8.0
