시도,시군구,year,month,철새수
강원도 ,춘천시,2019,11,1471
강원도 ,춘천시,2019,12,1501
강원도 ,춘천시,2020,1,1697
강원도 ,춘천시,2020,2,1687
강원도 ,춘천시,2020,3,2479
강원도 ,춘천시,2020,10,1039
강원도 ,춘천시,2020,11,1108
강원도 ,춘천시,2020,12,1366
강원도 ,춘천시,2021,1,1628
강원도 ,춘천시,2021,2,1726
강원도 ,춘천시,2021,3,1921
서울특별시,마포,2014,10,0
서울특별시,마포,2014,11,0
서울특별시,마포,2014,12,1393
서울특별시,마포,2015,1,0
서울특별시,마포,2015,2,0
서울특별시,마포,2015,3,0
서울특별시,마포,2015,10,0
서울특별시,마포,2015,11,0
서울특별시,마포,2015,12,8637
서울특별시,마포,2016,1,4699
서울특별시,마포,2016,2,0
서울특별시,마포,2016,3,0
서울특별시,마포,2016,10,0
서울특별시,마포,2016,11,0
서울특별시,마포,2016,12,2978
서울특별시,마포,2017,1,2142
서울특별시,마포,2017,2,0
서울특별시,마포,2017,3,0
서울특별시,마포,2017,10,0
서울특별시,마포,2017,11,0
서울특별시,마포,2017,12,3020
서울특별시,마포,2018,1,2728
서울특별시,마포,2018,2,2322
서울특별시,마포,2018,3,0
서울특별시,마포,2018,10,0
서울특별시,마포,2018,11,0
서울특별시,마포,2018,12,1500
서울특별시,마포,2019,1,1323
서울특별시,마포,2019,2,0
서울특별시,마포,2019,3,0
서울특별시,마포,2019,10,0
서울특별시,마포,2019,11,0
서울특별시,마포,2019,12,2338
서울특별시,마포,2020,1,5661
서울특별시,마포,2020,2,0
서울특별시,마포,2020,3,0
서울특별시,마포,2020,10,0
서울특별시,마포,2020,11,1742
서울특별시,마포,2020,12,1786
서울특별시,마포,2021,1,4207
서울특별시,마포,2021,2,837
서울특별시,마포,2021,3,2579
서울특별시,영등포구,2014,10,0
서울특별시,영등포구,2014,11,0
서울특별시,영등포구,2014,12,3921
서울특별시,영등포구,2015,1,0
서울특별시,영등포구,2015,2,0
서울특별시,영등포구,2015,3,0
서울특별시,영등포구,2015,10,0
서울특별시,영등포구,2015,11,0
서울특별시,영등포구,2015,12,2477
서울특별시,영등포구,2016,1,3762
서울특별시,영등포구,2016,2,0
서울특별시,영등포구,2016,3,0
서울특별시,영등포구,2016,10,0
서울특별시,영등포구,2016,11,0
서울특별시,영등포구,2016,12,1599
서울특별시,영등포구,2017,1,2323
서울특별시,영등포구,2017,2,0
서울특별시,영등포구,2017,3,0
서울특별시,영등포구,2017,10,3318
서울특별시,영등포구,2017,11,3927
서울특별시,영등포구,2017,12,3669
서울특별시,영등포구,2018,1,2648
서울특별시,영등포구,2018,2,2848
서울특별시,영등포구,2018,3,1594
서울특별시,영등포구,2018,10,565
서울특별시,영등포구,2018,11,690
서울특별시,영등포구,2018,12,1934
서울특별시,영등포구,2019,1,2180
서울특별시,영등포구,2019,2,969
서울특별시,영등포구,2019,3,597
서울특별시,영등포구,2019,10,397
서울특별시,영등포구,2019,11,422
서울특별시,영등포구,2019,12,4219
서울특별시,영등포구,2020,1,7228
서울특별시,영등포구,2020,2,668
서울특별시,영등포구,2020,3,530
서울특별시,영등포구,2020,10,490
서울특별시,영등포구,2020,11,1175
서울특별시,영등포구,2020,12,2964
서울특별시,영등포구,2021,1,3467
서울특별시,영등포구,2021,2,650
서울특별시,영등포구,2021,3,624
경기도 ,의왕시,2014,10,0
경기도 ,의왕시,2014,11,0
경기도 ,의왕시,2014,12,3921
경기도 ,의왕시,2015,1,0
경기도 ,의왕시,2015,2,0
경기도 ,의왕시,2015,3,0
경기도 ,의왕시,2015,10,0
경기도 ,의왕시,2015,11,0
경기도 ,의왕시,2015,12,2477
경기도 ,의왕시,2016,1,3762
경기도 ,의왕시,2016,2,0
경기도 ,의왕시,2016,3,0
경기도 ,의왕시,2016,10,0
경기도 ,의왕시,2016,11,0
경기도 ,의왕시,2016,12,1599
경기도 ,의왕시,2017,1,2323
경기도 ,의왕시,2017,2,0
경기도 ,의왕시,2017,3,0
경기도 ,의왕시,2017,10,3318
경기도 ,의왕시,2017,11,3927
경기도 ,의왕시,2017,12,3669
경기도 ,의왕시,2018,1,2648
경기도 ,의왕시,2018,2,2848
경기도 ,의왕시,2018,3,1594
경기도 ,의왕시,2018,10,565
경기도 ,의왕시,2018,11,690
경기도 ,의왕시,2018,12,1934
경기도 ,의왕시,2019,1,2180
경기도 ,의왕시,2019,2,969
경기도 ,의왕시,2019,3,597
경기도 ,의왕시,2019,10,397
경기도 ,의왕시,2019,11,422
경기도 ,의왕시,2019,12,4219
경기도 ,의왕시,2020,1,7228
경기도 ,의왕시,2020,2,668
경기도 ,의왕시,2020,3,530
경기도 ,의왕시,2020,10,490
경기도 ,의왕시,2020,11,1175
경기도 ,의왕시,2020,12,2964
경기도 ,의왕시,2021,1,3467
경기도 ,의왕시,2021,2,650
경기도 ,의왕시,2021,3,624
경기도 ,김포시,2014,10,21577
경기도 ,김포시,2014,11,26820
경기도 ,김포시,2014,12,15874
경기도 ,김포시,2015,1,14396
경기도 ,김포시,2015,2,14718
경기도 ,김포시,2015,3,14592
경기도 ,김포시,2015,10,26637
경기도 ,김포시,2015,11,18216
경기도 ,김포시,2015,12,22345
경기도 ,김포시,2016,1,15851
경기도 ,김포시,2016,2,15122
경기도 ,김포시,2016,3,36004
경기도 ,김포시,2016,10,27055
경기도 ,김포시,2016,11,23350
경기도 ,김포시,2016,12,16795
경기도 ,김포시,2017,1,13766
경기도 ,김포시,2017,2,17088
경기도 ,김포시,2017,3,12795
경기도 ,김포시,2017,10,1535
경기도 ,김포시,2017,11,6657
경기도 ,김포시,2017,12,17609
경기도 ,김포시,2018,1,19160
경기도 ,김포시,2018,2,14771
경기도 ,김포시,2018,3,1491
경기도 ,김포시,2018,10,1174
경기도 ,김포시,2018,11,8479
경기도 ,김포시,2018,12,14386
경기도 ,김포시,2019,1,18697
경기도 ,김포시,2019,2,0
경기도 ,김포시,2019,3,0
경기도 ,김포시,2019,10,0
경기도 ,김포시,2019,11,0
경기도 ,김포시,2019,12,17709
경기도 ,김포시,2020,1,18966
경기도 ,김포시,2020,2,0
경기도 ,김포시,2020,3,0
경기도 ,김포시,2020,10,0
경기도 ,김포시,2020,11,21797
경기도 ,김포시,2020,12,14401
경기도 ,김포시,2021,1,9028
경기도 ,김포시,2021,2,14397
경기도 ,김포시,2021,3,20359
경기도 ,파주시,2014,10,21577
경기도 ,파주시,2014,11,26820
경기도 ,파주시,2014,12,15874
경기도 ,파주시,2015,1,14396
경기도 ,파주시,2015,2,14718
경기도 ,파주시,2015,3,14592
경기도 ,파주시,2015,10,26637
경기도 ,파주시,2015,11,18216
경기도 ,파주시,2015,12,22345
경기도 ,파주시,2016,1,15851
경기도 ,파주시,2016,2,15122
경기도 ,파주시,2016,3,36004
경기도 ,파주시,2016,10,27055
경기도 ,파주시,2016,11,23350
경기도 ,파주시,2016,12,16795
경기도 ,파주시,2017,1,13766
경기도 ,파주시,2017,2,17088
경기도 ,파주시,2017,3,12795
경기도 ,파주시,2017,10,1535
경기도 ,파주시,2017,11,6657
경기도 ,파주시,2017,12,17609
경기도 ,파주시,2018,1,19160
경기도 ,파주시,2018,2,14771
경기도 ,파주시,2018,3,1491
경기도 ,파주시,2018,10,1174
경기도 ,파주시,2018,11,8479
경기도 ,파주시,2018,12,14386
경기도 ,파주시,2019,1,18697
경기도 ,파주시,2019,2,0
경기도 ,파주시,2019,3,0
경기도 ,파주시,2019,10,0
경기도 ,파주시,2019,11,0
경기도 ,파주시,2019,12,17709
경기도 ,파주시,2020,1,18966
경기도 ,파주시,2020,2,0
경기도 ,파주시,2020,3,0
경기도 ,파주시,2020,10,0
경기도 ,파주시,2020,11,21797
경기도 ,파주시,2020,12,14401
경기도 ,파주시,2021,1,9028
경기도 ,파주시,2021,2,14397
경기도 ,파주시,2021,3,20359
경기도 ,김포시,2014,10,4089
경기도 ,김포시,2014,11,11402
경기도 ,김포시,2014,12,9657
경기도 ,김포시,2015,1,6273
경기도 ,김포시,2015,2,4254
경기도 ,김포시,2015,3,8672
경기도 ,김포시,2015,10,9447
경기도 ,김포시,2015,11,9866
경기도 ,김포시,2015,12,11348
경기도 ,김포시,2016,1,20542
경기도 ,김포시,2016,2,9768
경기도 ,김포시,2016,3,9493
경기도 ,김포시,2016,10,8034
경기도 ,김포시,2016,11,26778
경기도 ,김포시,2016,12,7233
경기도 ,김포시,2017,1,9920
경기도 ,김포시,2017,2,14694
경기도 ,김포시,2017,3,8301
경기도 ,김포시,2017,10,9880
경기도 ,김포시,2017,11,8684
경기도 ,김포시,2017,12,16774
경기도 ,김포시,2018,1,13824
경기도 ,김포시,2018,2,11789
경기도 ,김포시,2018,3,7859
경기도 ,김포시,2018,10,12081
경기도 ,김포시,2018,11,18866
경기도 ,김포시,2018,12,16854
경기도 ,김포시,2019,1,20593
경기도 ,김포시,2019,2,8120
경기도 ,김포시,2019,3,16143
경기도 ,김포시,2019,10,18524
경기도 ,김포시,2019,11,22424
경기도 ,김포시,2019,12,28331
경기도 ,김포시,2020,1,16129
경기도 ,김포시,2020,2,24066
경기도 ,김포시,2020,3,22131
경기도 ,김포시,2020,10,14137
경기도 ,김포시,2020,11,22007
경기도 ,김포시,2020,12,18601
경기도 ,김포시,2021,1,7411
경기도 ,김포시,2021,2,13034
경기도 ,김포시,2021,3,27589
경기도 ,파주시,2014,10,4954
경기도 ,파주시,2014,11,16882
경기도 ,파주시,2014,12,16419
경기도 ,파주시,2015,1,11752
경기도 ,파주시,2015,2,15544
경기도 ,파주시,2015,3,14958
경기도 ,파주시,2015,10,10900
경기도 ,파주시,2015,11,17868
경기도 ,파주시,2015,12,14721
경기도 ,파주시,2016,1,10221
경기도 ,파주시,2016,2,17150
경기도 ,파주시,2016,3,14944
경기도 ,파주시,2016,10,22386
경기도 ,파주시,2016,11,30023
경기도 ,파주시,2016,12,19294
경기도 ,파주시,2017,1,15484
경기도 ,파주시,2017,2,24974
경기도 ,파주시,2017,3,12178
경기도 ,파주시,2017,10,11519
경기도 ,파주시,2017,11,36047
경기도 ,파주시,2017,12,17078
경기도 ,파주시,2018,1,28436
경기도 ,파주시,2018,2,18417
경기도 ,파주시,2018,3,38018
경기도 ,파주시,2018,10,14315
경기도 ,파주시,2018,11,27585
경기도 ,파주시,2018,12,30402
경기도 ,파주시,2019,1,23082
경기도 ,파주시,2019,2,16348
경기도 ,파주시,2019,3,18584
경기도 ,파주시,2019,10,121020
경기도 ,파주시,2019,11,50872
경기도 ,파주시,2019,12,32331
경기도 ,파주시,2020,1,27992
경기도 ,파주시,2020,2,31711
경기도 ,파주시,2020,3,24442
경기도 ,파주시,2020,10,40970
경기도 ,파주시,2020,11,39939
경기도 ,파주시,2020,12,28419
경기도 ,파주시,2021,1,30288
경기도 ,파주시,2021,2,26810
경기도 ,파주시,2021,3,19341
인천광역시,강화군,2014,10,0
인천광역시,강화군,2014,11,0
인천광역시,강화군,2014,12,12876
인천광역시,강화군,2015,1,0
인천광역시,강화군,2015,2,0
인천광역시,강화군,2015,3,0
인천광역시,강화군,2015,10,0
인천광역시,강화군,2015,11,0
인천광역시,강화군,2015,12,10841
인천광역시,강화군,2016,1,12216
인천광역시,강화군,2016,2,0
인천광역시,강화군,2016,3,0
인천광역시,강화군,2016,10,0
인천광역시,강화군,2016,11,0
인천광역시,강화군,2016,12,17754
인천광역시,강화군,2017,1,12838
인천광역시,강화군,2017,2,5889
인천광역시,강화군,2017,3,3568
인천광역시,강화군,2017,10,0
인천광역시,강화군,2017,11,0
인천광역시,강화군,2017,12,4729
인천광역시,강화군,2018,1,4339
인천광역시,강화군,2018,2,4135
인천광역시,강화군,2018,3,0
인천광역시,강화군,2018,10,0
인천광역시,강화군,2018,11,0
인천광역시,강화군,2018,12,4576
인천광역시,강화군,2019,1,6587
인천광역시,강화군,2019,2,0
인천광역시,강화군,2019,3,0
인천광역시,강화군,2019,10,0
인천광역시,강화군,2019,11,0
인천광역시,강화군,2019,12,7862
인천광역시,강화군,2020,1,10323
인천광역시,강화군,2020,2,0
인천광역시,강화군,2020,3,0
인천광역시,강화군,2020,10,0
인천광역시,강화군,2020,11,0
인천광역시,강화군,2020,12,6488
인천광역시,강화군,2021,1,3125
인천광역시,강화군,2021,2,0
인천광역시,강화군,2021,3,0
인천광역시,강화군,2014,10,0
인천광역시,강화군,2014,11,0
인천광역시,강화군,2014,12,5064
인천광역시,강화군,2015,1,0
인천광역시,강화군,2015,2,0
인천광역시,강화군,2015,3,0
인천광역시,강화군,2015,10,0
인천광역시,강화군,2015,11,0
인천광역시,강화군,2015,12,8808
인천광역시,강화군,2016,1,5796
인천광역시,강화군,2016,2,0
인천광역시,강화군,2016,3,0
인천광역시,강화군,2016,10,0
인천광역시,강화군,2016,11,0
인천광역시,강화군,2016,12,4614
인천광역시,강화군,2017,1,2982
인천광역시,강화군,2017,2,0
인천광역시,강화군,2017,3,0
인천광역시,강화군,2017,10,0
인천광역시,강화군,2017,11,0
인천광역시,강화군,2017,12,5813
인천광역시,강화군,2018,1,3675
인천광역시,강화군,2018,2,3695
인천광역시,강화군,2018,3,0
인천광역시,강화군,2018,10,0
인천광역시,강화군,2018,11,0
인천광역시,강화군,2018,12,5240
인천광역시,강화군,2019,1,4657
인천광역시,강화군,2019,2,0
인천광역시,강화군,2019,3,0
인천광역시,강화군,2019,10,0
인천광역시,강화군,2019,11,0
인천광역시,강화군,2019,12,5166
인천광역시,강화군,2020,1,6239
인천광역시,강화군,2020,2,0
인천광역시,강화군,2020,3,0
인천광역시,강화군,2020,10,0
인천광역시,강화군,2020,11,0
인천광역시,강화군,2020,12,7155
인천광역시,강화군,2021,1,4006
인천광역시,강화군,2021,2,0
인천광역시,강화군,2021,3,0
인천광역시,강화군,2014,10,0
인천광역시,강화군,2014,11,0
인천광역시,강화군,2014,12,5011
인천광역시,강화군,2015,1,0
인천광역시,강화군,2015,2,0
인천광역시,강화군,2015,3,0
인천광역시,강화군,2015,10,0
인천광역시,강화군,2015,11,0
인천광역시,강화군,2015,12,13545
인천광역시,강화군,2016,1,7070
인천광역시,강화군,2016,2,0
인천광역시,강화군,2016,3,0
인천광역시,강화군,2016,10,0
인천광역시,강화군,2016,11,0
인천광역시,강화군,2016,12,13646
인천광역시,강화군,2017,1,9352
인천광역시,강화군,2017,2,0
인천광역시,강화군,2017,3,0
인천광역시,강화군,2017,10,0
인천광역시,강화군,2017,11,0
인천광역시,강화군,2017,12,7829
인천광역시,강화군,2018,1,12003
인천광역시,강화군,2018,2,9385
인천광역시,강화군,2018,3,0
인천광역시,강화군,2018,10,0
인천광역시,강화군,2018,11,0
인천광역시,강화군,2018,12,12149
인천광역시,강화군,2019,1,10986
인천광역시,강화군,2019,2,0
인천광역시,강화군,2019,3,0
인천광역시,강화군,2019,10,0
인천광역시,강화군,2019,11,0
인천광역시,강화군,2019,12,11278
인천광역시,강화군,2020,1,12593
인천광역시,강화군,2020,2,0
인천광역시,강화군,2020,3,0
인천광역시,강화군,2020,10,0
인천광역시,강화군,2020,11,0
인천광역시,강화군,2020,12,16400
인천광역시,강화군,2021,1,9012
인천광역시,강화군,2021,2,0
인천광역시,강화군,2021,3,0
인천광역시,중구,2014,10,0
인천광역시,중구,2014,11,0
인천광역시,중구,2014,12,1458
인천광역시,중구,2015,1,0
인천광역시,중구,2015,2,0
인천광역시,중구,2015,3,0
인천광역시,중구,2015,10,0
인천광역시,중구,2015,11,0
인천광역시,중구,2015,12,3237
인천광역시,중구,2016,1,1729
인천광역시,중구,2016,2,0
인천광역시,중구,2016,3,0
인천광역시,중구,2016,10,0
인천광역시,중구,2016,11,0
인천광역시,중구,2016,12,2481
인천광역시,중구,2017,1,2167
인천광역시,중구,2017,2,0
인천광역시,중구,2017,3,0
인천광역시,중구,2017,10,0
인천광역시,중구,2017,11,0
인천광역시,중구,2017,12,1510
인천광역시,중구,2018,1,1958
인천광역시,중구,2018,2,3264
인천광역시,중구,2018,3,0
인천광역시,중구,2018,10,0
인천광역시,중구,2018,11,0
인천광역시,중구,2018,12,2509
인천광역시,중구,2019,1,3157
인천광역시,중구,2019,2,0
인천광역시,중구,2019,3,0
인천광역시,중구,2019,10,0
인천광역시,중구,2019,11,0
인천광역시,중구,2019,12,4288
인천광역시,중구,2020,1,5334
인천광역시,중구,2020,2,0
인천광역시,중구,2020,3,0
인천광역시,중구,2020,10,0
인천광역시,중구,2020,11,0
인천광역시,중구,2020,12,4989
인천광역시,중구,2021,1,2804
인천광역시,중구,2021,2,0
인천광역시,중구,2021,3,0
인천광역시,중구,2014,10,0
인천광역시,중구,2014,11,0
인천광역시,중구,2014,12,3007
인천광역시,중구,2015,1,0
인천광역시,중구,2015,2,0
인천광역시,중구,2015,3,0
인천광역시,중구,2015,10,0
인천광역시,중구,2015,11,0
인천광역시,중구,2015,12,3092
인천광역시,중구,2016,1,1077
인천광역시,중구,2016,2,0
인천광역시,중구,2016,3,0
인천광역시,중구,2016,10,0
인천광역시,중구,2016,11,0
인천광역시,중구,2016,12,7071
인천광역시,중구,2017,1,3383
인천광역시,중구,2017,2,0
인천광역시,중구,2017,3,0
인천광역시,중구,2017,10,0
인천광역시,중구,2017,11,0
인천광역시,중구,2017,12,0
인천광역시,중구,2018,1,0
인천광역시,중구,2018,2,0
인천광역시,중구,2018,3,0
인천광역시,중구,2018,10,0
인천광역시,중구,2018,11,0
인천광역시,중구,2018,12,0
인천광역시,중구,2019,1,0
인천광역시,중구,2019,2,0
인천광역시,중구,2019,3,0
인천광역시,중구,2019,10,0
인천광역시,중구,2019,11,0
인천광역시,중구,2019,12,0
인천광역시,중구,2020,1,0
인천광역시,중구,2020,2,0
인천광역시,중구,2020,3,0
인천광역시,중구,2020,10,0
인천광역시,중구,2020,11,0
인천광역시,중구,2020,12,0
인천광역시,중구,2021,1,0
인천광역시,중구,2021,2,0
인천광역시,중구,2021,3,0
인천광역시,연수구,2014,10,0
인천광역시,연수구,2014,11,0
인천광역시,연수구,2014,12,1871
