주소,축종,사육수,진단일,발생일,지역코드,지역명,시도,시군구,location,date,avg_temperature(C),daily_rain(mm),avg_wind(m/s),avg_r_humidity(%)
전라남도 장흥군 장평면 기동리,오리-육용오리,20000,20210322,20210321,260,장흥,전라남도,장흥군,장흥,20210321,6.9,0.0,5.0,62.5
전라남도 장흥군 장평면 기동리,오리-육용오리,20000,20110111,20110111,260,장흥,전라남도,장흥군,장흥,20110111,-2.0,0.0,2.7,59.4
전라남도 장흥군 장평면 양촌리,오리-육용오리,9500,20210407,20210406,260,장흥,전라남도,장흥군,장흥,20210406,11.1,0.0,1.3,64.5
전라남도 장흥군 장평면 양촌리,오리-육용오리,15500,20210407,20210406,260,장흥,전라남도,장흥군,장흥,20210406,11.1,0.0,1.3,64.5
전라남도 장흥군 장평면 청용리,오리-육용오리,13375,20141026,20141026,260,장흥,전라남도,장흥군,장흥,20141026,15.8,0.0,1.5,84.3
전라남도 장흥군 장평면 청용리,오리-육용오리,12000,20141029,20141024,260,장흥,전라남도,장흥군,장흥,20141024,13.8,0.0,0.7,87.3
전라남도 장흥군 회진면 회진리,오리-육용오리,14500,20180111,20180110,260,장흥,전라남도,장흥군,장흥,20180110,-1.9,5.6,2.7,87.0
전라남도 진도군 의신면 창포리,오리-종오리,14043,20161224,20161222,268,진도군,전라남도,진도군,진도군,20161222,9.0,5.0,4.3,79.3
전라남도 함평군 나산면 삼축리,오리-육용오리,12000,20210125,20210124,252,영광군,전라남도,함평군,영광군,20210124,7.3,0.2,0.8,81.1
전라남도 함평군 신광면 가덕리,오리-육용오리,7000,20140224,20140220,252,영광군,전라남도,함평군,영광군,20140220,0.1,0.0,2.2,68.6
전라남도 함평군 월야면 외치리,오리-종오리,5000,20140315,20140315,252,영광군,전라남도,함평군,영광군,20140315,6.8,0.0,3.2,73.1
전라남도 함평군 월야면 외치리,오리-육용오리,1,20140727,20140725,252,영광군,전라남도,함평군,영광군,20140725,29.0,9.0,5.3,77.0
전라남도 함평군 월야면 외치리,관상조류-기러기,7500,20140806,20140731,252,영광군,전라남도,함평군,영광군,20140731,29.5,0.0,2.2,70.0
전라남도 함평군 월야면 외치리,오리-육용오리,30000,20140731,20140728,252,영광군,전라남도,함평군,영광군,20140728,22.5,11.0,1.7,81.3
전라남도 함평군 월야면 외치리,오리-종오리,36000,20140321,20140314,252,영광군,전라남도,함평군,영광군,20140314,3.6,1.0,2.7,75.4
전라남도 해남군 마산면 송석리,오리-육용오리,23000,20170223,20170221,261,해남,전라남도,해남군,해남,20170221,2.4,0.0,2.3,49.1
전라남도 해남군 마산면 송석리,오리-육용오리,15700,20170225,20170221,261,해남,전라남도,해남군,해남,20170221,2.4,0.0,2.3,49.1
전라남도 해남군 마산면 송석리,오리-육용오리,13500,20140219,20140214,261,해남,전라남도,해남군,해남,20140214,3.8,0.0,2.4,53.0
전라남도 해남군 산이면 금송리,닭-산란계,40000,20161117,20161116,261,해남,전라남도,해남군,해남,20161116,6.2,0.0,1.0,70.5
전라남도 해남군 송지면 마봉리,오리-종오리,12500,20140126,20140124,261,해남,전라남도,해남군,해남,20140124,7.0,0.0,1.8,73.4
전라남도 해남군 화산면 관동리,오리-육용오리,13700,20170101,20161230,261,해남,전라남도,해남군,해남,20161230,0.3,0.0,2.2,56.3
전라남도 화순군 북면 송단리,닭-토종닭,40,20141029,20141027,258,보성군,전라남도,화순군,보성군,20141027,15.0,0.0,3.6,48.6
전라남도 화순군 청풍면 대비리,오리-육용오리,9000,20110109,20110109,258,보성군,전라남도,화순군,보성군,20110109,-0.2,0.0,5.5,53.8
전라북도 고창군 고수면 봉산리,오리-육용오리,10000,20210101,20201230,251,고창군,전라북도,고창군,고창군,20201230,-6.4,0.0,3.2,82.5
전라북도 고창군 고수면 인성리,오리-육용오리,11900,20140415,20140411,251,고창군,전라북도,고창군,고창군,20140411,14.2,0.0,1.4,64.9
전라북도 고창군 고수면 장두리,오리-육용오리,8000,20140416,20140414,251,고창군,전라북도,고창군,고창군,20140414,13.4,0.0,1.3,69.8
전라북도 고창군 고수면 장두리,닭-산란계,30000,20140422,20140418,251,고창군,전라북도,고창군,고창군,20140418,13.5,1.5,1.6,84.8
전라북도 고창군 무장면 목우리,오리-육용오리,15800,20170309,20170305,251,고창군,전라북도,고창군,고창군,20170305,6.0,0.0,1.2,62.9
전라북도 고창군 부안면 운양리,오리-육용오리,12000,20140125,20140123,251,고창군,전라북도,고창군,고창군,20140123,-0.3,0.0,0.6,67.4
전라북도 고창군 성내면 신성리,야생오리-가창오리,0,20140122,20140119,251,고창군,전라북도,고창군,고창군,20140119,-0.2,0.0,1.1,54.0
전라북도 고창군 성내면 신성리,야생조류-큰기러기,0,20140122,20140119,251,고창군,전라북도,고창군,고창군,20140119,-0.2,0.0,1.1,54.0
전라북도 고창군 성내면 신성리,야생조류-큰기러기,0,20140125,20140121,251,고창군,전라북도,고창군,고창군,20140121,-2.0,6.0,2.6,75.8
전라북도 고창군 성내면 신성리,야생오리-가창오리,0,20140125,20140122,251,고창군,전라북도,고창군,고창군,20140122,-2.0,0.0,1.3,71.3
전라북도 고창군 성내면 신성리,야생오리-가창오리,0,20140120,20140117,251,고창군,전라북도,고창군,고창군,20140117,1.0,0.0,0.7,72.3
전라북도 고창군 성내면 신성리,야생조류-물닭,0,20140127,20140122,251,고창군,전라북도,고창군,고창군,20140122,-2.0,0.0,1.3,71.3
전라북도 고창군 성내면 신성리,야생조류-큰기러기,0,20140123,20140120,251,고창군,전라북도,고창군,고창군,20140120,3.4,3.0,2.9,67.0
전라북도 고창군 성내면 신성리,야생오리-가창오리,0,20140124,20140121,251,고창군,전라북도,고창군,고창군,20140121,-2.0,6.0,2.6,75.8
전라북도 고창군 성내면 신성리,야생오리-가창오리,0,20140124,20140120,251,고창군,전라북도,고창군,고창군,20140120,3.4,3.0,2.9,67.0
전라북도 고창군 성송면 학천리,오리-육용오리,8000,20170313,20170308,251,고창군,전라북도,고창군,고창군,20170308,2.8,0.0,2.2,66.0
전라북도 고창군 신림면 무림리,오리-육용오리,12000,20161213,20161208,251,고창군,전라북도,고창군,고창군,20161208,6.1,0.0,1.4,74.6
전라북도 고창군 신림면 무림리,오리-종오리,20000,20140116,20140116,251,고창군,전라북도,고창군,고창군,20140116,-0.7,0.0,1.1,67.3
전라북도 고창군 신림면 벽송리,오리-육용오리,10000,20140122,20140120,251,고창군,전라북도,고창군,고창군,20140120,3.4,3.0,2.9,67.0
전라북도 고창군 아산면 반암리,메추리,100000,20110124,20110124,251,고창군,전라북도,고창군,고창군,20110124,-3.6,6.9,2.5,82.0
전라북도 고창군 아산면 성산리,오리-육용오리,36000,20210128,20210127,251,고창군,전라북도,고창군,고창군,20210127,2.7,0.0,2.2,58.1
전라북도 고창군 아산면 성산리,닭-산란계,81000,20170306,20170302,251,고창군,전라북도,고창군,고창군,20170302,2.3,4.5,3.3,69.4
전라북도 고창군 아산면 성산리,오리-육용오리,13000,20170304,20170225,251,고창군,전라북도,고창군,고창군,20170225,3.1,0.0,1.0,64.4
전라북도 고창군 아산면 성산리,오리-육용오리,10000,20170228,20170224,251,고창군,전라북도,고창군,고창군,20170224,1.0,0.0,2.0,56.8
전라북도 고창군 아산면 학전리,오리-육용오리,17800,20210130,20210128,251,고창군,전라북도,고창군,고창군,20210128,-0.5,0.3,3.2,67.8
전라북도 고창군 아산면 학전리,오리-육용오리,15000,20170302,20170225,251,고창군,전라북도,고창군,고창군,20170225,3.1,0.0,1.0,64.4
전라북도 고창군 아산면 학전리,오리-육용오리,15000,20170302,20170225,251,고창군,전라북도,고창군,고창군,20170225,3.1,0.0,1.0,64.4
전라북도 고창군 해리면 사반리,오리-육용오리,11200,20140121,20140121,251,고창군,전라북도,고창군,고창군,20140121,-2.0,6.0,2.6,75.8
전라북도 고창군 해리면 왕촌리,오리-종오리,5,20140127,20140124,251,고창군,전라북도,고창군,고창군,20140124,9.5,0.0,2.8,65.8
전라북도 고창군 흥덕면 사천리,오리-육용오리,25680,20201217,20201216,251,고창군,전라북도,고창군,고창군,20201216,-4.2,0.3,2.0,77.5
전라북도 고창군 흥덕면 사천리,오리-육용오리,20000,20140125,20140123,251,고창군,전라북도,고창군,고창군,20140123,-0.3,0.0,0.6,67.4
전라북도 고창군 흥덕면 용반리,오리-육용오리,16000,20140122,20140120,251,고창군,전라북도,고창군,고창군,20140120,3.4,3.0,2.9,67.0
전라북도 고창군 흥덕면 치룡리,오리-육용오리,12300,20171119,20171117,251,고창군,전라북도,고창군,고창군,20171117,6.9,0.3,0.9,59.5
전라북도 군산시 나포면 나포리,야생오리-가창오리,0,20140124,20140121,140,군산,전라북도,군산시,군산,20140121,-2.9,2.0,3.0,81.8
전라북도 군산시 서수면 마룡리,오리-육용오리,7000,20150306,20150224,140,군산,전라북도,군산시,군산,20150224,2.4,0.0,1.8,79.8
전라북도 군산시 서수면 축동리,닭-토종닭,15300,20170606,20170603,140,군산,전라북도,군산시,군산,20170603,17.7,0.3,3.1,65.3
전라북도 군산시 옥구읍 옥정리,닭-토종닭,6,20170611,20170607,140,군산,전라북도,군산시,군산,20170607,18.6,3.5,4.6,85.6
전라북도 군산시 옥산면 남내리,닭-토종닭,15,20170613,20170609,140,군산,전라북도,군산시,군산,20170609,22.7,0.0,3.6,67.3
전라북도 군산시 옥산면 쌍봉리,닭-토종닭,5,20170613,20170607,140,군산,전라북도,군산시,군산,20170607,18.6,3.5,4.6,85.6
전라북도 군산시 옥산면 옥산리,닭-토종닭,4,20170613,20170607,140,군산,전라북도,군산시,군산,20170607,18.6,3.5,4.6,85.6
전라북도 군산시 회현면 월연리,닭-토종닭,31,20170613,20170608,140,군산,전라북도,군산시,군산,20170608,20.2,0.0,2.9,73.8
전라북도 김제시 공덕면 공덕리,닭-산란계,110000,20170209,20170206,146,전주,전라북도,김제시,전주,20170206,0.6,0.0,2.7,61.3
전라북도 김제시 공덕면 동계리,오리-육용오리,12000,20140224,20140220,146,전주,전라북도,김제시,전주,20140220,1.5,0.0,1.1,60.3
전라북도 김제시 공덕면 마현리,메추리,290000,20061211,20061211,146,전주,전라북도,김제시,전주,20061211,3.3,0.0,1.0,64.8
전라북도 김제시 공덕면 회룡리,오리-육용오리,23000,20210116,20210115,146,전주,전라북도,김제시,전주,20210115,7.9,0.0,2.5,75.3
전라북도 김제시 공덕면 회룡리,오리-육용오리,25000,20161216,20161213,146,전주,전라북도,김제시,전주,20161213,5.9,0.0,1.6,73.5
전라북도 김제시 금구면 낙성리,오리-육용오리,10500,20141119,20141114,146,전주,전라북도,김제시,전주,20141114,5.8,1.0,1.1,66.3
전라북도 김제시 금구면 용지리,오리-육용오리,16700,20161124,20161121,146,전주,전라북도,김제시,전주,20161121,11.2,0.2,1.0,86.3
전라북도 김제시 금구면 용지리,오리-종오리,12000,20141117,20141107,146,전주,전라북도,김제시,전주,20141107,9.9,0.0,1.1,75.6
전라북도 김제시 금구면 용지리,오리-육용오리,12000,20141124,20141119,146,전주,전라북도,김제시,전주,20141119,5.4,0.0,0.8,60.9
전라북도 김제시 금구면 하신리,닭-기타,35000,20080423,20080423,146,전주,전라북도,김제시,전주,20080423,11.5,6.5,3.0,76.6
전라북도 김제시 금산면 청도리,닭-기타,920,20080417,20080417,146,전주,전라북도,김제시,전주,20080417,16.5,0.0,1.9,63.4
전라북도 김제시 만경읍 대동리,오리-육용오리,3100,20210117,20210116,146,전주,전라북도,김제시,전주,20210116,-1.5,0.0,3.0,63.8
전라북도 김제시 백구면 마산리,닭-기타,15750,20080418,20080418,146,전주,전라북도,김제시,전주,20080418,16.3,0.0,1.9,58.5
전라북도 김제시 용지면 구암리,닭-산란계,20000,20080418,20080418,146,전주,전라북도,김제시,전주,20080418,16.3,0.0,1.9,58.5
전라북도 김제시 용지면 반교리,오리-종오리,7380,20140219,20140216,146,전주,전라북도,김제시,전주,20140216,4.4,0.0,0.9,52.5
전라북도 김제시 용지면 신정리,닭-산란계,20000,20161226,20161222,146,전주,전라북도,김제시,전주,20161222,7.9,13.8,4.4,92.0
전라북도 김제시 용지면 신정리,닭-산란계,65000,20150401,20150331,146,전주,전라북도,김제시,전주,20150331,14.9,1.0,1.8,82.3
전라북도 김제시 용지면 신정리,닭-산란계,9000,20150414,20150412,146,전주,전라북도,김제시,전주,20150412,14.1,0.0,1.5,35.5
전라북도 김제시 용지면 신정리,닭-산란계,15000,20150408,20150406,146,전주,전라북도,김제시,전주,20150406,11.0,2.0,1.6,85.1
전라북도 김제시 용지면 용수리,닭-산란계,150000,20161224,20161220,146,전주,전라북도,김제시,전주,20161220,9.1,0.0,1.0,81.3
전라북도 김제시 용지면 용수리,닭-비분류,20000,20161227,20161223,146,전주,전라북도,김제시,전주,20161223,1.5,2.4,3.7,87.1
전라북도 김제시 용지면 용수리,닭-산란계,11000,20150401,20150331,146,전주,전라북도,김제시,전주,20150331,14.9,1.0,1.8,82.3
전라북도 김제시 용지면 용수리,닭-산란계,18000,20150401,20150328,146,전주,전라북도,김제시,전주,20150328,10.4,0.0,1.3,31.0
전라북도 김제시 용지면 용수리,닭-산란계,10000,20150401,20150326,146,전주,전라북도,김제시,전주,20150326,7.4,0.0,1.3,39.4
전라북도 김제시 용지면 용수리,닭-산란계,14000,20150408,20150401,146,전주,전라북도,김제시,전주,20150401,14.9,1.0,1.2,92.8
전라북도 김제시 용지면 용수리,닭-산란계,9500,20150408,20150403,146,전주,전라북도,김제시,전주,20150403,11.2,12.5,1.7,92.0
전라북도 김제시 용지면 용수리,닭-산란계,14000,20150408,20150405,146,전주,전라북도,김제시,전주,20150405,12.7,4.0,0.9,96.9
전라북도 김제시 용지면 용수리,닭-산란계,10500,20080412,20080412,146,전주,전라북도,김제시,전주,20080412,13.9,0.0,1.7,61.6
전라북도 김제시 용지면 용수리,닭-산란계,10000,20080412,20080412,146,전주,전라북도,김제시,전주,20080412,13.9,0.0,1.7,61.6
전라북도 김제시 용지면 용수리,닭-산란계,16000,20080412,20080412,146,전주,전라북도,김제시,전주,20080412,13.9,0.0,1.7,61.6
전라북도 김제시 용지면 용암리,닭-산란계,150570,20080403,20080403,146,전주,전라북도,김제시,전주,20080403,9.4,0.0,2.4,57.6
전라북도 김제시 용지면 용암리,닭-산란계,40000,20080412,20080412,146,전주,전라북도,김제시,전주,20080412,13.9,0.0,1.7,61.6
전라북도 김제시 용지면 용암리,닭-산란계,60000,20080412,20080412,146,전주,전라북도,김제시,전주,20080412,13.9,0.0,1.7,61.6
전라북도 김제시 용지면 장신리,닭-산란계,14000,20150420,20150411,146,전주,전라북도,김제시,전주,20150411,13.1,0.0,1.4,48.1
전라북도 김제시 용지면 장신리,닭-산란계,15000,20150414,20150410,146,전주,전라북도,김제시,전주,20150410,11.1,0.0,1.4,56.8
전라북도 김제시 청하면 장산리,오리-육용오리,10000,20140307,20140304,146,전주,전라북도,김제시,전주,20140304,5.7,0.0,1.1,45.6
전라북도 남원시 사매면 관풍리,오리-육용오리,40000,20201224,20201222,254,순창군,전라북도,남원시,순창군,20201222,-1.0,0.0,0.6,83.8
전라북도 남원시 주생면 중동리,오리-육용오리,13500,20201225,20201223,254,순창군,전라북도,남원시,순창군,20201223,0.2,0.0,0.8,86.3
전라북도 부안군 계화면 양산리,오리-육용오리,26200,20170111,20170106,243,부안,전라북도,부안군,부안,20170106,6.5,0.1,1.2,72.8
전라북도 부안군 계화면 양산리,오리-육용오리,35000,20140130,20140127,243,부안,전라북도,부안군,부안,20140127,0.7,0.0,1.0,65.8
전라북도 부안군 계화면 양산리,오리-기타,18100,20140128,20140125,243,부안,전라북도,부안군,부안,20140125,7.7,0.1,2.2,78.1
전라북도 부안군 동진면 동전리,오리-육용오리,11000,20150209,20150204,243,부안,전라북도,부안군,부안,20150204,0.6,0.0,0.6,79.5
전라북도 부안군 동진면 동전리,오리-육용오리,17500,20150202,20150126,243,부안,전라북도,부안군,부안,20150126,5.6,0.5,2.0,87.6
전라북도 부안군 동진면 동전리,오리-육용오리,14000,20140131,20140129,243,부안,전라북도,부안군,부안,20140129,1.9,0.0,1.1,63.0
전라북도 부안군 주산면 사산리,오리-육용오리,14000,20210210,20210209,243,부안,전라북도,부안군,부안,20210209,-0.5,0.0,0.9,63.8
전라북도 부안군 줄포면 난산리,오리-육용오리,8000,20140127,20140124,243,부안,전라북도,부안군,부안,20140124,6.5,0.0,1.9,67.1
전라북도 부안군 줄포면 대동리,오리-종오리,10000,20161213,20161208,243,부안,전라북도,부안군,부안,20161208,5.3,9.0,1.2,75.6
전라북도 부안군 줄포면 신리,오리-육용오리,50100,20210101,20201230,243,부안,전라북도,부안군,부안,20201230,-6.0,19.3,2.1,89.9
전라북도 부안군 줄포면 신리,오리-육용오리,15000,20140121,20140119,243,부안,전라북도,부안군,부안,20140119,-1.7,0.0,1.2,60.4
전라북도 부안군 줄포면 신리,오리-육용오리,8500,20140121,20140119,243,부안,전라북도,부안군,부안,20140119,-1.7,0.0,1.2,60.4
전라북도 부안군 줄포면 신리,오리-육용오리,15000,20140122,20140120,243,부안,전라북도,부안군,부안,20140120,2.3,1.5,3.3,72.1
전라북도 부안군 줄포면 신리,오리-육용오리,9200,20140118,20140118,243,부안,전라북도,부안군,부안,20140118,-0.4,0.0,1.9,68.9
전라북도 부안군 줄포면 신리,오리-육용오리,6000,20140117,20140117,243,부안,전라북도,부안군,부안,20140117,0.8,0.0,0.9,75.3
전라북도 부안군 줄포면 우포리,오리-육용오리,19400,20140124,20140122,243,부안,전라북도,부안군,부안,20140122,-2.2,0.0,0.9,72.1
전라북도 부안군 줄포면 장동리,오리-육용오리,7000,20161214,20161209,243,부안,전라북도,부안군,부안,20161209,5.3,3.0,2.5,63.6
전라북도 부안군 줄포면 장동리,오리-육용오리,28500,20140125,20140123,243,부안,전라북도,부안군,부안,20140123,-0.7,0.0,0.7,67.9
전라북도 부안군 줄포면 줄포리,오리-육용오리,19700,20140122,20140120,243,부안,전라북도,부안군,부안,20140120,2.3,1.5,3.3,72.1
전라북도 부안군 줄포면 파산리,오리-육용오리,11000,20140127,20140124,243,부안,전라북도,부안군,부안,20140124,6.5,0.0,1.9,67.1
전라북도 부안군 줄포면 파산리,오리-육용오리,10500,20140127,20140124,243,부안,전라북도,부안군,부안,20140124,6.5,0.0,1.9,67.1
전라북도 부안군 줄포면 파산리,오리-종오리,2500,20140127,20140124,243,부안,전라북도,부안군,부안,20140124,6.5,0.0,1.9,67.1
전라북도 부안군 줄포면 파산리,오리-육용오리,7000,20140124,20140123,243,부안,전라북도,부안군,부안,20140123,-0.7,0.0,0.7,67.9
전라북도 부안군 진서면 운호리,오리-종오리,6200,20210105,20210104,243,부안,전라북도,부안군,부안,20210104,-2.1,0.0,0.7,80.6
전라북도 순창군 구림면 화암리,닭-토종닭,7,20170613,20170609,254,순창군,전라북도,순창군,순창군,20170609,20.4,0.0,2.5,65.5
전라북도 순창군 동계면 관전리,오리-육용오리,8000,20140307,20140306,254,순창군,전라북도,순창군,순창군,20140306,1.3,0.0,2.6,37.8
전라북도 순창군 동계면 현포리,오리-육용오리,9500,20140312,20140309,254,순창군,전라북도,순창군,순창군,20140309,1.2,1.0,2.6,59.4
전라북도 순창군 동계면 현포리,오리-육용오리,9000,20080417,20080417,247,남원,전라북도,순창군,남원,20080417,15.2,0.1,2.1,73.1
전라북도 완주군 구이면 계곡리,닭-토종닭,12,20170611,20170606,146,전주,전라북도,완주군,전주,20170606,19.5,3.1,2.4,65.6
전라북도 완주군 삼례읍 신금리,닭-토종닭,15,20170613,20170608,146,전주,전라북도,완주군,전주,20170608,19.4,0.0,1.7,77.8
전라북도 익산시 금강동,닭-토종닭,26,20170613,20170607,140,군산,전라북도,익산시,군산,20170607,18.6,3.5,4.6,85.6
전라북도 익산시 망성면 무형리,닭-원종계,17000,20101231,20101231,140,군산,전라북도,익산시,군산,20101231,-5.0,0.5,1.1,79.8
전라북도 익산시 망성면 무형리,닭-원종계,17000,20101231,20101231,140,군산,전라북도,익산시,군산,20101231,-5.0,0.5,1.1,79.8
전라북도 익산시 신흥동,오리-종오리,8894,20201230,20201228,140,군산,전라북도,익산시,군산,20201228,5.3,0.0,0.6,88.6
전라북도 익산시 신흥동,오리-육용오리,9600,20150306,20150226,140,군산,전라북도,익산시,군산,20150226,2.9,0.0,5.5,66.3
전라북도 익산시 여산면 두여리,닭-원종계,51000,20080423,20080423,140,군산,전라북도,익산시,군산,20080423,10.6,3.5,5.7,84.3
전라북도 익산시 오산면 장신리,닭-토종닭,13,20170613,20170607,140,군산,전라북도,익산시,군산,20170607,18.6,3.5,4.6,85.6
전라북도 익산시 오산면 장신리,오리-육용오리,100,20170611,20170607,140,군산,전라북도,익산시,군산,20170607,18.6,3.5,4.6,85.6
전라북도 익산시 오산면 장신리,닭-토종닭,15,20170608,20170605,140,군산,전라북도,익산시,군산,20170605,20.9,0.0,1.8,54.4
전라북도 익산시 용동면 대조리,닭-종계,44000,20170309,20170306,140,군산,전라북도,익산시,군산,20170306,2.2,0.0,5.1,55.9
전라북도 익산시 용동면 대조리,닭-종계,65000,20170302,20170227,140,군산,전라북도,익산시,군산,20170227,3.4,0.0,1.6,69.6
전라북도 익산시 용동면 화배리,닭-백세미,55000,20170309,20170306,140,군산,전라북도,익산시,군산,20170306,2.2,0.0,5.1,55.9
전라북도 익산시 용동면 흥왕리,닭-기타,10000,20080423,20080423,140,군산,전라북도,익산시,군산,20080423,10.6,3.5,5.7,84.3
전라북도 익산시 용안면 칠목리,닭-토종닭,38000,20170405,20170402,140,군산,전라북도,익산시,군산,20170402,7.3,0.0,2.5,81.4
전라북도 익산시 웅포면 고창리,야생조류-고니,0,20140217,20140206,140,군산,전라북도,익산시,군산,20140206,0.5,0.0,1.5,41.8
전라북도 익산시 월성동,닭-토종닭,10,20170611,20170607,140,군산,전라북도,익산시,군산,20170607,18.6,3.5,4.6,85.6
전라북도 익산시 함열읍 다송리,닭-종계,1,20140306,20140305,140,군산,전라북도,익산시,군산,20140305,2.6,0.0,5.4,53.6
전라북도 익산시 함열읍 석매리,닭-육계,36000,20170325,20170322,140,군산,전라북도,익산시,군산,20170322,5.7,0.0,1.7,77.8
전라북도 익산시 함열읍 석매리,닭-종계,32000,20170325,20170322,140,군산,전라북도,익산시,군산,20170322,5.7,0.0,1.7,77.8
전라북도 익산시 함열읍 석매리,닭-종계,19000,20170327,20170323,140,군산,전라북도,익산시,군산,20170323,7.3,0.0,1.9,75.5
전라북도 익산시 함열읍 석매리,닭-산란계,150000,20170321,20170317,140,군산,전라북도,익산시,군산,20170317,5.3,0.0,1.8,67.0
전라북도 익산시 함열읍 석매리,닭-원종계,13000,20061125,20061125,140,군산,전라북도,익산시,군산,20061125,9.7,0.0,2.0,58.8
전라북도 익산시 함열읍 석매리,닭-원종계,13000,20061125,20061125,140,군산,전라북도,익산시,군산,20061125,9.7,0.0,2.0,58.8
전라북도 익산시 황등면 죽촌리,닭-종계,19000,20170330,20170326,140,군산,전라북도,익산시,군산,20170326,6.2,0.0,2.3,72.8
전라북도 익산시 황등면 죽촌리,닭-원종계,12240,20061128,20061128,140,군산,전라북도,익산시,군산,20061128,8.2,0.5,3.6,75.6
전라북도 임실군 관촌면 병암리,닭-토종닭,40,20170613,20170609,244,임실,전라북도,임실군,임실,20170609,19.4,0.0,1.0,66.4
전라북도 임실군 삼계면 죽계리,닭-토종닭,30,20170613,20170608,244,임실,전라북도,임실군,임실,20170608,18.5,0.0,1.3,68.0
전라북도 임실군 신덕면 신덕리,닭-토종닭,12,20170613,20170609,244,임실,전라북도,임실군,임실,20170609,19.4,0.0,1.0,66.4
전라북도 임실군 신덕면 오궁리,닭-토종닭,14,20170611,20170607,244,임실,전라북도,임실군,임실,20170607,16.8,1.5,2.1,88.6
전라북도 임실군 오수면 대정리,닭-종계,36000,20201215,20201214,244,임실,전라북도,임실군,임실,20201214,-4.6,0.0,2.0,54.4
전라북도 임실군 임실읍 정월리,닭-토종닭,15,20170613,20170609,244,임실,전라북도,임실군,임실,20170609,19.4,0.0,1.0,66.4
전라북도 임실군 청웅면 옥전리,오리-육용오리,27000,20140129,20140127,244,임실,전라북도,임실군,임실,20140127,-1.7,0.0,1.1,60.0
전라북도 전주시 덕진구 송천동2가,야생조류-백로,0,20140314,20140308,146,전주,전라북도,전주시,전주,20140308,2.2,0.0,1.4,46.0
전라북도 전주시 덕진구 용정동,닭-토종닭,46,20170611,20170607,146,전주,전라북도,전주시,전주,20170607,18.3,0.9,3.1,89.8
전라북도 정읍시 고부면 관청리,오리-육용오리,10000,20161213,20161206,245,정읍,전라북도,정읍시,정읍,20161206,1.5,0.0,2.3,54.6
전라북도 정읍시 고부면 관청리,오리-육용오리,16300,20161209,20161205,245,정읍,전라북도,정읍시,정읍,20161205,9.3,0.0,2.6,73.8
전라북도 정읍시 고부면 관청리,오리-육용오리,13000,20161209,20161205,245,정읍,전라북도,정읍시,정읍,20161205,9.3,0.0,2.6,73.8
전라북도 정읍시 고부면 관청리,오리-육용오리,38500,20161209,20161205,245,정읍,전라북도,정읍시,정읍,20161205,9.3,0.0,2.6,73.8
전라북도 정읍시 고부면 관청리,오리-육용오리,10000,20150326,20150320,245,정읍,전라북도,정읍시,정읍,20150320,11.7,0.0,1.1,68.8
전라북도 정읍시 고부면 관청리,오리-육용오리,20000,20080411,20080411,245,정읍,전라북도,정읍시,정읍,20080411,13.2,0.0,1.4,66.6
전라북도 정읍시 고부면 덕안리,닭-토종닭,8000,20161221,20161215,245,정읍,전라북도,정읍시,정읍,20161215,-1.0,0.5,2.5,67.4
전라북도 정읍시 고부면 백운리,오리-육용오리,10000,20140124,20140122,245,정읍,전라북도,정읍시,정읍,20140122,-2.4,0.0,1.0,69.3
전라북도 정읍시 고부면 신중리,닭-토종닭,24000,20161226,20161221,245,정읍,전라북도,정읍시,정읍,20161221,11.2,13.2,2.1,85.6
전라북도 정읍시 고부면 신흥리,오리-육용오리,16400,20161213,20161206,245,정읍,전라북도,정읍시,정읍,20161206,1.5,0.0,2.3,54.6
전라북도 정읍시 고부면 신흥리,오리-육용오리,14000,20161213,20161205,245,정읍,전라북도,정읍시,정읍,20161205,9.3,0.0,2.6,73.8
전라북도 정읍시 고부면 용흥리,오리-육용오리,10500,20161213,20161208,245,정읍,전라북도,정읍시,정읍,20161208,5.0,0.7,1.1,74.4
전라북도 정읍시 고부면 용흥리,오리-육용오리,13700,20161209,20161205,245,정읍,전라북도,정읍시,정읍,20161205,9.3,0.0,2.6,73.8
전라북도 정읍시 고부면 용흥리,오리-육용오리,14000,20161208,20161204,245,정읍,전라북도,정읍시,정읍,20161204,6.1,0.0,0.6,73.6
전라북도 정읍시 고부면 입석리,오리-육용오리,10000,20161213,20161205,245,정읍,전라북도,정읍시,정읍,20161205,9.3,0.0,2.6,73.8
전라북도 정읍시 삼산동,닭-산란계,16000,20140217,20140213,245,정읍,전라북도,정읍시,정읍,20140213,2.0,0.0,0.9,62.3
전라북도 정읍시 소성면 고교리,오리-육용오리,15000,20161221,20161217,245,정읍,전라북도,정읍시,정읍,20161217,3.9,0.0,1.1,68.5
전라북도 정읍시 소성면 고교리,오리-종오리,25920,20161216,20161213,245,정읍,전라북도,정읍시,정읍,20161213,5.1,0.0,1.7,75.4
전라북도 정읍시 소성면 고교리,오리-육용오리,27500,20161216,20161213,245,정읍,전라북도,정읍시,정읍,20161213,5.1,0.0,1.7,75.4
전라북도 정읍시 소성면 고교리,오리-종오리,22000,20150126,20150119,245,정읍,전라북도,정읍시,정읍,20150119,2.4,0.0,1.7,70.8
전라북도 정읍시 소성면 고교리,오리-육용오리,12500,20150121,20150119,245,정읍,전라북도,정읍시,정읍,20150119,2.4,0.0,1.7,70.8
