시도,시군구,거리,위험분류,risk
경기도,하남시,26.34,2,9
경기도,하남시,30.14,3,8
경기도,하남시,33.83,3,8
경기도,하남시,34.97,3,8
경기도,하남시,35.1,3,8
경기도,하남시,35.82,3,8
경기도,하남시,37.84,1,10
경기도,하남시,39.61,2,9
경기도,하남시,40.47,2,9
경기도,하남시,43.35,1,10
경기도,하남시,44.56,2,9
경기도,하남시,49.07,1,10
경기도,하남시,50.43,2,9
경기도,하남시,53.31,2,9
경기도,하남시,54.43,1,10
경기도,하남시,55.81,2,9
경기도,하남시,60.93,1,10
경기도,하남시,61.32,2,9
경기도,하남시,66.45,2,9
경기도,하남시,66.5,2,9
경기도,하남시,68.66,2,9
경기도,하남시,68.68,1,10
경기도,하남시,73.8,2,9
경기도,하남시,75.96,2,9
경기도,하남시,76.57,2,9
경기도,하남시,81.27,2,9
경기도,하남시,83.66,2,9
경기도,하남시,83.82,2,9
경기도,하남시,85.69,2,9
경기도,하남시,86.03,2,9
경기도,하남시,86.87,1,10
경기도,하남시,86.93,2,9
경기도,하남시,89.69,2,9
경기도,하남시,89.96,1,10
경기도,하남시,91.13,2,9
경기도,하남시,91.41,1,10
경기도,하남시,97.53,2,9
경기도,하남시,98.55,2,9
경기도,하남시,99.11,3,8
경기도,하남시,101.81,2,9
경기도,하남시,109.57,2,9
경기도,하남시,109.58,2,9
경기도,하남시,109.6,2,9
경기도,하남시,114.13,1,10
경기도,하남시,119.68,2,9
경기도,하남시,123.07,2,9
경기도,하남시,125.4,1,10
경기도,하남시,140.52,3,4
경기도,하남시,150.36,3,4
경기도,하남시,151,2,6
경기도,하남시,162.31,2,6
경기도,하남시,174.03,1,7
경기도,하남시,176,2,6
경기도,하남시,180.09,2,6
경기도,하남시,182.06,3,4
경기도,하남시,184.2,1,7
경기도,하남시,193.21,2,6
경기도,하남시,200.87,3,4
경기도,하남시,201.96,2,6
경기도,하남시,208.74,1,7
경기도,하남시,219.21,2,6
경기도,하남시,222.28,1,7
경기도,하남시,225.61,1,7
경기도,하남시,230.91,3,3
경기도,하남시,244.2,3,3
경기도,하남시,245.37,3,3
경기도,하남시,245.57,3,3
경기도,하남시,248.81,2,5
경기도,하남시,254.58,1,2
경기도,하남시,257.37,3,3
경기도,하남시,257.99,3,3
경기도,하남시,260.4,3,3
경기도,하남시,275.09,2,5
경기도,하남시,275.28,2,5
경기도,하남시,279.62,3,3
경기도,하남시,280.37,2,5
경기도,하남시,281.52,2,5
경기도,하남시,282.65,2,5
경기도,하남시,284.87,2,5
경기도,하남시,287.94,2,5
경기도,하남시,288.02,3,3
경기도,하남시,294.28,3,3
경기도,하남시,294.3,3,3
경기도,하남시,294.56,2,5
경기도,하남시,294.57,2,5
경기도,하남시,296.11,1,2
경기도,하남시,298.18,3,3
경기도,하남시,311.95,2,5
경기도,하남시,317.66,2,5
경기도,하남시,322.92,1,2
경기도,하남시,332.73,1,2
경기도,하남시,333.14,2,1
경기도,하남시,341.29,2,1
경기도,하남시,342.09,2,1
경기도,하남시,344.85,2,1
경기도,하남시,448.27,2,1
경기도,하남시,450.95,3,0
경기도,하남시,453.96,3,0
경기도,하남시,478.58,2,1
경기도,용인시,9.2,2,9
경기도,용인시,11.6,3,8
경기도,용인시,13.96,2,9
경기도,용인시,17.36,3,8
경기도,용인시,17.96,2,9
경기도,용인시,21.66,3,8
경기도,용인시,23.39,1,10
경기도,용인시,27.89,1,10
경기도,용인시,29.01,2,9
경기도,용인시,32.62,2,9
경기도,용인시,37.27,2,9
경기도,용인시,40.41,3,8
경기도,용인시,41.3,2,9
경기도,용인시,41.5,2,9
경기도,용인시,44.81,2,9
경기도,용인시,45.2,1,10
경기도,용인시,45.9,2,9
경기도,용인시,46.09,2,9
경기도,용인시,50.38,3,8
경기도,용인시,50.79,2,9
경기도,용인시,53.59,1,10
경기도,용인시,54.64,2,9
경기도,용인시,56.66,1,10
경기도,용인시,58.14,1,10
경기도,용인시,58.76,1,10
경기도,용인시,59.1,2,9
경기도,용인시,59.99,1,10
경기도,용인시,61.84,2,9
경기도,용인시,63.06,2,9
경기도,용인시,65.99,2,9
경기도,용인시,66.43,2,9
경기도,용인시,69.37,2,9
경기도,용인시,72.76,2,9
경기도,용인시,73.63,2,9
경기도,용인시,75.42,2,9
경기도,용인시,75.82,2,9
경기도,용인시,76.18,2,9
경기도,용인시,77.55,1,10
경기도,용인시,77.56,2,9
경기도,용인시,78.94,2,9
경기도,용인시,80.97,2,9
경기도,용인시,81.09,2,9
경기도,용인시,81.6,1,10
경기도,용인시,84.79,3,8
경기도,용인시,88.44,2,9
경기도,용인시,91.9,2,9
경기도,용인시,96.88,2,9
경기도,용인시,97.52,1,10
경기도,용인시,107.1,2,9
경기도,용인시,116.96,2,9
경기도,용인시,117.01,2,9
경기도,용인시,117.75,2,9
경기도,용인시,129.45,2,6
경기도,용인시,141.15,1,7
경기도,용인시,143.13,2,6
경기도,용인시,150.9,1,7
경기도,용인시,153.11,2,6
경기도,용인시,158.19,3,4
경기도,용인시,160.03,2,6
경기도,용인시,161.05,3,4
경기도,용인시,162.34,3,4
경기도,용인시,167.58,3,4
경기도,용인시,169.18,2,6
경기도,용인시,175.49,1,7
경기도,용인시,192.5,1,7
경기도,용인시,193.46,2,6
경기도,용인시,196.55,1,7
경기도,용인시,207.54,3,4
경기도,용인시,215.56,2,6
경기도,용인시,216.64,3,4
경기도,용인시,217.98,3,4
경기도,용인시,218.01,3,4
경기도,용인시,224.07,3,4
경기도,용인시,228.36,3,3
경기도,용인시,232.86,3,3
경기도,용인시,235.25,1,7
경기도,용인시,242.14,2,5
경기도,용인시,242.19,2,5
경기도,용인시,247.27,2,5
경기도,용인시,249.34,2,5
경기도,용인시,252.67,3,3
경기도,용인시,254.6,2,5
경기도,용인시,257.12,3,3
경기도,용인시,258.58,2,5
경기도,용인시,261.45,2,5
경기도,용인시,262.69,2,5
경기도,용인시,263.48,1,2
경기도,용인시,269.69,2,5
경기도,용인시,271.73,3,3
경기도,용인시,272.75,3,3
경기도,용인시,273.03,3,3
경기도,용인시,284.78,2,5
경기도,용인시,285.69,2,5
경기도,용인시,289.85,1,2
경기도,용인시,299.73,1,2
경기도,용인시,299.85,2,5
경기도,용인시,308,2,5
경기도,용인시,308.97,2,5
경기도,용인시,311.56,2,5
경기도,용인시,414.98,2,1
경기도,용인시,417.66,3,0
경기도,용인시,420.69,3,0
경기도,용인시,445.46,2,1
경기도,파주시,7.83,1,10
경기도,파주시,10.62,2,9
경기도,파주시,10.67,2,9
경기도,파주시,13.94,1,10
경기도,파주시,19.13,3,8
경기도,파주시,28.66,3,8
경기도,파주시,29.86,2,9
경기도,파주시,31.09,2,9
경기도,파주시,39.92,2,9
경기도,파주시,40.88,2,9
경기도,파주시,51.4,1,10
경기도,파주시,52.46,3,8
경기도,파주시,53.2,2,9
경기도,파주시,56.41,3,8
경기도,파주시,60.01,3,8
경기도,파주시,64.19,2,9
경기도,파주시,65.12,2,9
경기도,파주시,65.62,2,9
경기도,파주시,70.42,2,9
경기도,파주시,71.37,2,9
경기도,파주시,72.16,2,9
경기도,파주시,73.85,2,9
경기도,파주시,78.38,2,9
경기도,파주시,82.92,2,9
경기도,파주시,86.15,2,9
경기도,파주시,86.57,2,9
경기도,파주시,88.82,2,9
경기도,파주시,89.36,1,10
경기도,파주시,93.39,1,10
경기도,파주시,95.98,2,9
경기도,파주시,98.92,2,9
경기도,파주시,102.97,2,9
경기도,파주시,108.35,2,9
경기도,파주시,110.58,1,10
경기도,파주시,110.64,2,9
경기도,파주시,113.48,2,9
경기도,파주시,114.08,1,10
경기도,파주시,115.73,2,9
경기도,파주시,118.16,1,10
경기도,파주시,119.2,2,9
경기도,파주시,119.43,2,9
경기도,파주시,120.39,1,10
경기도,파주시,121.48,2,9
경기도,파주시,125.24,2,6
경기도,파주시,126.7,2,6
경기도,파주시,126.77,2,6
경기도,파주시,129.29,2,6
경기도,파주시,132.16,1,10
경기도,파주시,144.35,3,4
경기도,파주시,145.96,2,6
경기도,파주시,146.36,1,7
경기도,파주시,167.96,3,4
경기도,파주시,178.23,2,6
경기도,파주시,182.12,2,6
경기도,파주시,186.5,3,4
경기도,파주시,193.57,1,7
경기도,파주시,195.42,2,6
경기도,파주시,208.58,1,7
경기도,파주시,220.17,2,6
경기도,파주시,220.51,2,6
경기도,파주시,220.59,2,6
경기도,파주시,224.36,3,4
경기도,파주시,224.78,3,4
경기도,파주시,231,1,7
경기도,파주시,245.84,1,2
경기도,파주시,260.76,2,5
경기도,파주시,263.84,1,2
경기도,파주시,270.56,2,5
경기도,파주시,273.99,3,3
경기도,파주시,280.38,3,3
경기도,파주시,284.17,3,3
경기도,파주시,285.5,3,3
경기도,파주시,285.54,3,3
경기도,파주시,293.25,2,5
경기도,파주시,295.4,3,3
경기도,파주시,299.3,1,2
경기도,파주시,299.78,2,5
경기도,파주시,300.39,3,3
경기도,파주시,302.62,2,5
경기도,파주시,306.13,2,5
경기도,파주시,314.08,2,5
경기도,파주시,320.19,3,3
경기도,파주시,322.11,2,1
경기도,파주시,323.15,3,3
경기도,파주시,326.02,2,1
경기도,파주시,326.08,1,2
경기도,파주시,329.9,2,1
경기도,파주시,334.83,2,1
경기도,파주시,336.79,2,1
경기도,파주시,337.87,3,3
경기도,파주시,338.3,3,3
경기도,파주시,340.23,3,3
경기도,파주시,341.68,1,2
경기도,파주시,350.78,1,2
경기도,파주시,353.13,2,1
경기도,파주시,355.21,2,1
경기도,파주시,361.15,2,1
경기도,파주시,363.54,2,1
경기도,파주시,366.71,2,1
경기도,파주시,471.92,2,1
경기도,파주시,474.66,3,0
경기도,파주시,477.89,3,0
경기도,파주시,496.91,2,1
경기도,이천시,17.11,1,10
경기도,이천시,18.14,2,9
경기도,이천시,21.61,2,9
경기도,이천시,29.76,2,9
경기도,이천시,34.1,3,8
경기도,이천시,36.65,2,9
경기도,이천시,36.95,2,9
경기도,이천시,37.29,1,10
경기도,이천시,38.49,2,9
경기도,이천시,39.6,3,8
경기도,이천시,43.32,3,8
경기도,이천시,45.22,2,9
경기도,이천시,46.43,2,9
경기도,이천시,48.78,2,9
경기도,이천시,55.37,2,9
경기도,이천시,55.38,1,10
경기도,이천시,55.5,2,9
경기도,이천시,56.31,3,8
경기도,이천시,61.35,2,9
경기도,이천시,62.54,2,9
경기도,이천시,62.72,2,9
경기도,이천시,64.24,1,10
경기도,이천시,65.27,3,8
경기도,이천시,65.85,3,8
경기도,이천시,65.96,1,10
경기도,이천시,66.5,1,10
경기도,이천시,67.5,1,10
경기도,이천시,68.77,2,9
경기도,이천시,69,2,9
경기도,이천시,71.42,1,10
경기도,이천시,72.28,2,9
경기도,이천시,73.72,1,10
경기도,이천시,74.65,2,9
경기도,이천시,77.12,2,9
경기도,이천시,79.39,2,9
경기도,이천시,82.06,2,9
경기도,이천시,84.69,1,10
경기도,이천시,85.28,2,9
경기도,이천시,88.02,2,9
경기도,이천시,88.94,2,9
경기도,이천시,89.05,2,9
경기도,이천시,94.88,2,9
경기도,이천시,95.93,2,9
경기도,이천시,99.91,2,9
경기도,이천시,100.11,2,9
경기도,이천시,104.21,2,9
경기도,이천시,111.23,2,9
경기도,이천시,113.81,2,9
경기도,이천시,115.15,2,9
경기도,이천시,116.67,1,10
경기도,이천시,117.11,2,9
경기도,이천시,124.05,2,9
경기도,이천시,139.9,3,4
경기도,이천시,140.7,2,6
경기도,이천시,141.22,3,4
경기도,이천시,144.88,2,6
경기도,이천시,146.59,3,4
경기도,이천시,152.2,1,7
경기도,이천시,154.19,2,6
경기도,이천시,158.44,1,7
경기도,이천시,165.17,2,6
경기도,이천시,175.37,3,4
경기도,이천시,180.31,2,6
경기도,이천시,183.76,2,6
경기도,이천시,183.95,1,7
경기도,이천시,186.83,1,7
경기도,이천시,195.49,3,4
경기도,이천시,201.96,1,7
경기도,이천시,209.04,3,4
경기도,이천시,210.15,3,4
경기도,이천시,210.4,3,4
경기도,이천시,220.06,1,7
경기도,이천시,223.65,3,4
경기도,이천시,223.72,2,5
경기도,이천시,225.21,3,4
경기도,이천시,231.32,3,3
경기도,이천시,244.29,3,3
경기도,이천시,246.19,2,5
경기도,이천시,246.23,2,5
경기도,이천시,249.45,2,5
경기도,이천시,252.15,2,5
경기도,이천시,252.46,2,5
경기도,이천시,254.58,3,3
경기도,이천시,256.01,2,5
경기도,이천시,256.49,2,5
경기도,이천시,259.03,3,3
경기도,이천시,259.07,2,5
경기도,이천시,259.2,3,3
경기도,이천시,262.69,3,3
경기도,이천시,265.34,1,2
경기도,이천시,270.47,2,5
경기도,이천시,276.52,2,5
경기도,이천시,294.94,2,5
경기도,이천시,299.07,1,2
경기도,이천시,307,2,5
경기도,이천시,309.27,1,2
경기도,이천시,314.98,2,5
경기도,이천시,317.86,2,5
경기도,이천시,318.77,2,5
경기도,이천시,420.56,2,1
경기도,이천시,423.19,3,0
경기도,이천시,426.07,3,0
경기도,이천시,454.09,2,1
경기도,안성시,6.86,1,10
경기도,안성시,16.26,1,10
경기도,안성시,19,2,9
경기도,안성시,20.05,2,9
경기도,안성시,27.17,2,9
경기도,안성시,31.66,2,9
경기도,안성시,31.83,2,9
경기도,안성시,31.91,1,10
경기도,안성시,33.51,1,10
경기도,안성시,33.8,2,9
경기도,안성시,34.12,1,10
경기도,안성시,35.08,3,8
경기도,안성시,35.41,2,9
경기도,안성시,36.23,2,9
경기도,안성시,39.85,3,8
경기도,안성시,41.84,2,9
경기도,안성시,42.12,2,9
경기도,안성시,44.46,3,8
경기도,안성시,51.5,2,9
경기도,안성시,51.79,2,9
경기도,안성시,53.84,2,9
경기도,안성시,54.2,2,9
경기도,안성시,54.8,1,10
경기도,안성시,56.41,2,9
경기도,안성시,56.71,2,9
경기도,안성시,63.13,1,10
경기도,안성시,65.41,2,9
경기도,안성시,66.67,3,8
경기도,안성시,68.67,2,9
경기도,안성시,70.06,3,8
경기도,안성시,70.75,2,9
경기도,안성시,70.82,2,9
경기도,안성시,71.4,2,9
경기도,안성시,71.91,2,9
경기도,안성시,71.99,2,9
경기도,안성시,72.3,2,9
경기도,안성시,76.75,3,8
경기도,안성시,83.51,2,9
경기도,안성시,83.52,1,10
경기도,안성시,84.89,1,10
경기도,안성시,87.18,1,10
경기도,안성시,88.59,1,10
경기도,안성시,90.66,2,9
경기도,안성시,92.66,2,9
경기도,안성시,98.9,2,9
경기도,안성시,102.39,2,9
경기도,안성시,103.27,2,9
경기도,안성시,104.78,2,9
경기도,안성시,107.05,2,9
경기도,안성시,108.25,2,9
경기도,안성시,119.76,1,10
경기도,안성시,121.74,2,9
경기도,안성시,126.68,1,10
경기도,안성시,126.69,2,6
경기도,안성시,132.67,2,6
경기도,안성시,133.4,3,4
경기도,안성시,134.45,2,6
경기도,안성시,142.48,2,6
경기도,안성시,143.01,2,6
경기도,안성시,143.57,3,4
경기도,안성시,147.87,2,6
경기도,안성시,151.96,1,7
경기도,안성시,165.45,3,4
경기도,안성시,167.46,2,6
경기도,안성시,169.75,1,7
경기도,안성시,170.54,1,7
경기도,안성시,171.49,3,4
경기도,안성시,182.71,3,4
경기도,안성시,189.81,3,4
경기도,안성시,191.18,3,4
경기도,안성시,191.2,3,4
경기도,안성시,191.86,2,6
경기도,안성시,199.78,3,4
경기도,안성시,200.96,3,4
경기도,안성시,206.01,3,4
경기도,안성시,212.68,1,7
경기도,안성시,216.23,2,6
경기도,안성시,219.88,2,6
경기도,안성시,224.38,2,5
경기도,안성시,224.72,2,5
경기도,안성시,226.01,3,3
경기도,안성시,227.95,2,5
경기도,안성시,229.67,3,3
경기도,안성시,232.17,2,5
경기도,안성시,236.71,2,5
경기도,안성시,236.76,1,7
경기도,안성시,238.41,2,5
경기도,안성시,243.88,2,5
경기도,안성시,247.09,3,3
경기도,안성시,247.09,3,3
경기도,안성시,248.67,3,3
경기도,안성시,259.25,2,5
경기도,안성시,262.66,2,5
경기도,안성시,266.98,1,2
경기도,안성시,275.56,2,5
경기도,안성시,277.11,1,2
경기도,안성시,283.61,2,5
경기도,안성시,285.86,2,5
경기도,안성시,287.31,2,5
경기도,안성시,389.85,2,1
경기도,안성시,392.51,3,0
경기도,안성시,395.46,3,0
경기도,안성시,422.21,2,1
경기도,김포시,3.36,1,10
경기도,김포시,9.08,3,8
경기도,김포시,15.58,1,10
경기도,김포시,18.02,3,8
경기도,김포시,19.76,2,9
경기도,김포시,26.88,2,9
경기도,김포시,31.44,2,9
경기도,김포시,34.63,1,10
경기도,김포시,36.56,2,9
경기도,김포시,39.88,3,8
경기도,김포시,44.31,3,8
경기도,김포시,45.02,2,9
경기도,김포시,48.89,3,8
경기도,김포시,52.72,2,9
경기도,김포시,52.82,2,9
경기도,김포시,52.93,2,9
경기도,김포시,55.63,2,9
경기도,김포시,57.09,2,9
경기도,김포시,66.11,2,9
경기도,김포시,67.26,2,9
경기도,김포시,69.51,2,9
경기도,김포시,70.97,2,9
경기도,김포시,71.86,2,9
경기도,김포시,80.98,2,9
경기도,김포시,81.33,1,10
경기도,김포시,81.69,2,9
경기도,김포시,81.8,1,10
경기도,김포시,83.41,2,9
경기도,김포시,85.98,2,9
경기도,김포시,87.13,2,9
경기도,김포시,90.27,2,9
경기도,김포시,91.44,2,9
경기도,김포시,95.8,2,9
경기도,김포시,100.02,2,9
경기도,김포시,100.27,1,10
경기도,김포시,102.44,2,9
경기도,김포시,102.68,2,9
경기도,김포시,102.95,2,9
경기도,김포시,104.53,1,10
경기도,김포시,106.92,1,10
경기도,김포시,109.64,2,9
경기도,김포시,109.81,2,9
경기도,김포시,110.16,2,9
경기도,김포시,111.2,2,9
경기도,김포시,113.25,1,10
경기도,김포시,113.32,2,9
경기도,김포시,115.17,1,10
경기도,김포시,119.73,2,9
경기도,김포시,133.45,1,10
경기도,김포시,134.59,2,6
경기도,김포시,139.94,3,4
경기도,김포시,163.62,2,6
경기도,김포시,166.1,2,6
경기도,김포시,177.46,1,7
경기도,김포시,177.9,3,4
경기도,김포시,179.29,2,6
경기도,김포시,192.95,3,4
경기도,김포시,193.2,1,7
경기도,김포시,203.82,2,6
경기도,김포시,205.69,2,6
경기도,김포시,208.76,3,4
경기도,김포시,210.65,2,6
경기도,김포시,215.18,1,7
경기도,김포시,216.43,3,4
경기도,김포시,229.68,1,7
경기도,김포시,251.33,2,5
경기도,김포시,254.42,1,2
경기도,김포시,254.56,2,5
경기도,김포시,264.55,3,3
경기도,김포시,265.79,3,3
경기도,김포시,273.64,3,3
경기도,김포시,275.01,3,3
경기도,김포시,275.08,3,3
경기도,김포시,276.76,2,5
경기도,김포시,283.42,2,5
경기도,김포시,283.53,3,3
경기도,김포시,287.56,2,5
경기도,김포시,289.82,3,3
경기도,김포시,290.32,2,5
경기도,김포시,293.08,1,2
경기도,김포시,297.72,2,5
경기도,김포시,309.93,3,3
경기도,김포시,310.28,3,3
경기도,김포시,311.6,1,2
경기도,김포시,311.87,2,5
경기도,김포시,316.13,2,5
경기도,김포시,318.19,2,5
경기도,김포시,320.59,2,5
경기도,김포시,325.19,1,2
경기도,김포시,327.69,2,1
경기도,김포시,329.99,3,3
경기도,김포시,330.96,3,3
경기도,김포시,330.97,3,3
경기도,김포시,334.22,1,2
경기도,김포시,339.12,2,1
경기도,김포시,343.21,2,1
경기도,김포시,344.69,2,1
경기도,김포시,347.47,2,1
경기도,김포시,350.58,2,1
경기도,김포시,455.98,2,1
경기도,김포시,458.72,3,0
경기도,김포시,461.99,3,0
경기도,김포시,480.29,2,1
경기도,화성시,15.79,3,8
경기도,화성시,16.05,2,9
경기도,화성시,16.49,3,8
경기도,화성시,17.21,2,9
경기도,화성시,18.32,1,10
경기도,화성시,20.65,3,8
경기도,화성시,20.68,2,9
경기도,화성시,25.07,2,9
경기도,화성시,33.63,2,9
경기도,화성시,35.02,2,9
경기도,화성시,35.12,3,8
경기도,화성시,36.45,2,9
경기도,화성시,36.94,2,9
경기도,화성시,37.81,2,9
경기도,화성시,40.45,1,10
경기도,화성시,40.62,2,9
경기도,화성시,43.46,3,8
경기도,화성시,47.84,2,9
경기도,화성시,49.54,1,10
경기도,화성시,49.65,2,9
경기도,화성시,50.67,1,10
경기도,화성시,51.43,2,9
경기도,화성시,53.34,2,9
경기도,화성시,53.57,1,10
경기도,화성시,54.53,2,9
경기도,화성시,56.94,1,10
경기도,화성시,57.99,1,10
경기도,화성시,60.24,2,9
경기도,화성시,60.32,2,9
경기도,화성시,60.57,1,10
경기도,화성시,62.58,2,9
경기도,화성시,65.56,2,9
경기도,화성시,67.11,2,9
경기도,화성시,67.55,2,9
경기도,화성시,69.39,2,9
경기도,화성시,69.68,2,9
경기도,화성시,72.46,2,9
경기도,화성시,73.12,2,9
경기도,화성시,75.38,1,10
경기도,화성시,80.7,2,9
경기도,화성시,82.4,2,9
경기도,화성시,83.94,2,9
경기도,화성시,87.52,1,10
경기도,화성시,91.13,2,9
경기도,화성시,100.29,2,9
경기도,화성시,107.93,1,10
경기도,화성시,111.83,2,9
경기도,화성시,112.73,3,8
경기도,화성시,116.28,2,9
경기도,화성시,118.08,2,9
경기도,화성시,119.88,2,9
경기도,화성시,126.17,2,6
경기도,화성시,127.69,2,6
경기도,화성시,131.42,1,10
경기도,화성시,133.3,2,6
경기도,화성시,146.1,1,7
경기도,화성시,158.34,2,6
경기도,화성시,158.43,2,6
경기도,화성시,161.86,3,4
경기도,화성시,168.57,1,7
경기도,화성시,168.66,2,6
경기도,화성시,177.42,3,4
경기도,화성시,183.72,1,7
경기도,화성시,188.82,3,4
경기도,화성시,192.72,3,4
경기도,화성시,208.24,2,6
경기도,화성시,209.91,2,6
경기도,화성시,212.97,1,7
경기도,화성시,217.93,3,4
경기도,화성시,226.53,3,3
경기도,화성시,230.23,3,3
경기도,화성시,231.59,3,3
경기도,화성시,231.74,2,5
경기도,화성시,231.81,3,3
경기도,화성시,237.95,2,5
경기도,화성시,238.18,3,3
경기도,화성시,240.28,2,5
경기도,화성시,243.67,2,5
경기도,화성시,246.28,3,3
경기도,화성시,252.25,2,5
경기도,화성시,257.61,1,2
경기도,화성시,263.81,3,3
경기도,화성시,264.25,1,2
경기도,화성시,266.78,3,3
경기도,화성시,268.72,2,5
경기도,화성시,273.55,2,5
경기도,화성시,273.71,2,5
경기도,화성시,278.95,2,5
경기도,화성시,280.08,1,2
경기도,화성시,286.36,2,5
경기도,화성시,289.35,3,3
경기도,화성시,289.41,1,2
경기도,화성시,290.91,3,3
경기도,화성시,292.92,3,3
경기도,화성시,292.93,2,5
경기도,화성시,299.51,2,5
경기도,화성시,300.46,2,5
경기도,화성시,301.25,2,5
경기도,화성시,304.47,2,5
경기도,화성시,409.52,2,1
경기도,화성시,412.25,3,0
경기도,화성시,415.47,3,0
경기도,화성시,435.61,2,1
경기도,광주시,10.62,2,9
경기도,광주시,13.4,2,9
경기도,광주시,15.39,2,9
경기도,광주시,21.58,2,9
경기도,광주시,25.16,2,9
경기도,광주시,25.78,3,8
경기도,광주시,28.87,3,8
경기도,광주시,30.39,3,8
경기도,광주시,31.92,2,9
경기도,광주시,34.85,3,8
경기도,광주시,36.37,1,10
경기도,광주시,39.85,2,9
경기도,광주시,42.84,3,8
경기도,광주시,47.9,1,10
경기도,광주시,48.91,1,10
경기도,광주시,51.1,1,10
경기도,광주시,52.02,2,9
경기도,광주시,53.23,1,10
경기도,광주시,57.27,2,9
경기도,광주시,60.85,2,9
경기도,광주시,60.92,2,9
경기도,광주시,61.4,2,9
경기도,광주시,63.88,2,9
경기도,광주시,64.39,2,9
경기도,광주시,65.54,1,10
경기도,광주시,65.57,2,9
경기도,광주시,66.33,2,9
경기도,광주시,67.57,2,9
경기도,광주시,72.05,2,9
경기도,광주시,73.41,2,9
경기도,광주시,75.38,1,10
경기도,광주시,77.03,2,9
경기도,광주시,78.25,1,10
경기도,광주시,78.6,2,9
경기도,광주시,79.55,1,10
경기도,광주시,80.15,2,9
경기도,광주시,82.29,2,9
경기도,광주시,85.84,2,9
경기도,광주시,87.74,2,9
경기도,광주시,88.79,3,8
경기도,광주시,92.15,2,9
경기도,광주시,94.76,2,9
경기도,광주시,95.67,2,9
경기도,광주시,96.1,2,9
경기도,광주시,96.9,2,9
경기도,광주시,101.49,2,9
경기도,광주시,101.55,2,9
경기도,광주시,101.7,1,10
경기도,광주시,112.05,2,9
경기도,광주시,116.23,2,9
경기도,광주시,117.74,1,10
경기도,광주시,139.02,2,6
경기도,광주시,143.49,3,4
경기도,광주시,149.43,3,4
경기도,광주시,151.46,2,6
경기도,광주시,163.16,1,7
경기도,광주시,165.13,2,6
경기도,광주시,167.61,2,6
경기도,광주시,170.05,3,4
경기도,광주시,172.51,1,7
경기도,광주시,181.11,2,6
경기도,광주시,189.26,3,4
경기도,광주시,191.19,2,6
경기도,광주시,197.28,1,7
경기도,광주시,206.92,2,6
경기도,광주시,210,1,7
경기도,광주시,214.42,1,7
경기도,광주시,219.04,3,4
경기도,광주시,231.69,3,3
경기도,광주시,232.87,3,3
경기도,광주시,233.05,3,3
경기도,광주시,237.33,2,5
경기도,광주시,243.59,1,2
경기도,광주시,245.29,3,3
경기도,광주시,245.7,3,3
경기도,광주시,247.89,3,3
경기도,광주시,263.06,2,5
경기도,광주시,264.12,2,5
경기도,광주시,267.19,3,3
경기도,광주시,269.1,2,5
경기도,광주시,269.19,2,5
경기도,광주시,270.88,2,5
경기도,광주시,272.54,2,5
경기도,광주시,275.3,3,3
경기도,광주시,275.77,2,5
경기도,광주시,282.46,2,5
경기도,광주시,282.64,3,3
경기도,광주시,282.83,3,3
경기도,광주시,283.35,2,5
경기도,광주시,283.64,1,2
경기도,광주시,286.03,3,3
경기도,광주시,299.63,2,5
경기도,광주시,306.78,2,5
경기도,광주시,311.78,1,2
경기도,광주시,321.5,2,5
경기도,광주시,321.69,1,2
경기도,광주시,329.62,2,1
경기도,광주시,330.87,2,1
경기도,광주시,333.23,2,1
경기도,광주시,436.34,2,1
경기도,광주시,439.02,3,0
경기도,광주시,442.01,3,0
경기도,광주시,467.36,2,1
경기도,양주시,14.91,2,9
경기도,양주시,18.31,2,9
경기도,양주시,19.53,1,10
경기도,양주시,20.4,2,9
경기도,양주시,26.39,2,9
경기도,양주시,29.81,3,8
경기도,양주시,31.5,1,10
경기도,양주시,32.64,2,9
경기도,양주시,33.52,2,9
경기도,양주시,33.77,3,8
경기도,양주시,37.27,2,9
경기도,양주시,50.5,2,9
경기도,양주시,53.66,2,9
경기도,양주시,53.84,3,8
경기도,양주시,55.44,2,9
경기도,양주시,56.38,3,8
경기도,양주시,57.88,3,8
경기도,양주시,58.36,2,9
경기도,양주시,59.96,2,9
경기도,양주시,62.64,1,10
경기도,양주시,62.67,2,9
경기도,양주시,64.23,2,9
경기도,양주시,76.51,2,9
경기도,양주시,79.95,1,10
경기도,양주시,81.02,2,9
경기도,양주시,88.28,2,9
경기도,양주시,89.13,1,10
경기도,양주시,89.4,1,10
경기도,양주시,90.73,2,9
경기도,양주시,98.75,2,9
경기도,양주시,98.95,2,9
경기도,양주시,99.56,2,9
경기도,양주시,103.18,2,9
경기도,양주시,106.84,2,9
경기도,양주시,113.56,2,9
경기도,양주시,113.59,1,10
경기도,양주시,115.94,2,9
경기도,양주시,117.16,1,10
경기도,양주시,118.13,2,9
경기도,양주시,118.97,1,10
경기도,양주시,120.11,2,9
경기도,양주시,120.65,2,9
경기도,양주시,120.65,2,9
경기도,양주시,127.81,2,6
경기도,양주시,127.93,2,6
경기도,양주시,128.63,3,4
경기도,양주시,136.67,2,6
경기도,양주시,138.13,2,6
경기도,양주시,139.93,2,6
경기도,양주시,142.29,1,7
경기도,양주시,143.18,1,7
경기도,양주시,144.62,3,4
경기도,양주시,163.13,3,4
경기도,양주시,178.37,2,6
