지역명,일시,평균기온(℃),평균일강수량(mm),평균습도(%rh)
서울경기,2019-02-21,1.7,0,66
서울경기,2019-02-20,1.8,0,71
서울경기,2019-02-19,1.3,4.4,85
서울경기,2019-02-18,0.3,0,56
서울경기,2019-02-17,-1.8,0,54
서울경기,2019-02-16,-2.3,0.1,61
서울경기,2019-02-15,-0.9,2.2,78
서울경기,2019-02-14,-1.2,0,32
서울경기,2019-02-13,-2.2,0,31
서울경기,2019-02-12,-0.6,0,44
서울경기,2019-02-11,-2.9,0,40
서울경기,2019-02-10,-4.9,0,36
서울경기,2019-02-09,-5,0,32
서울경기,2019-02-08,-6.3,0,35
서울경기,2019-02-07,-2.3,0.1,48
서울경기,2019-02-06,4.8,0,63
서울경기,2019-02-05,2.4,0,44
서울경기,2019-02-04,-0.7,0,45
서울경기,2019-02-03,3.2,18.6,93
서울경기,2019-02-02,2,0,64
서울경기,2019-02-01,-2.2,0.1,56
서울경기,2019-01-31,-2.2,0,30
서울경기,2019-01-30,1.6,0,64
서울경기,2019-01-29,-0.7,0,43
서울경기,2019-01-28,1.3,0.1,43
서울경기,2019-01-27,-0.2,0,60
서울경기,2019-01-26,-2.5,0,37
서울경기,2019-01-25,-1.1,0,34
서울경기,2019-01-24,-0.5,0,40
서울경기,2019-01-23,1.9,0,55
서울경기,2019-01-22,1.5,0,71
서울경기,2019-01-21,-0.9,0,63
서울경기,2019-01-20,-1.3,0,43
서울경기,2019-01-19,3,0,69
서울경기,2019-01-18,-0.1,0,55
서울경기,2019-01-17,-0.2,0.1,51
서울경기,2019-01-16,-5.1,0.2,50
서울경기,2019-01-15,-1.8,0,63
서울경기,2019-01-14,0.6,0,79
서울경기,2019-01-13,0.6,0,67
서울경기,2019-01-12,2.2,0,58
서울경기,2019-01-11,1.8,0,68
서울경기,2019-01-10,-1.1,0,58
서울경기,2019-01-09,-5,0,36
서울경기,2019-01-08,-3.2,0,38
서울경기,2019-01-07,-2,0,59
서울경기,2019-01-06,-3.3,0,46
서울경기,2019-01-05,-2.8,0,41
서울경기,2019-01-04,-1.5,0,67
서울경기,2019-01-03,-3.5,0,47
서울경기,2019-01-02,-5,0,51
서울경기,2019-01-01,-5,0,59
서울경기,2018-12-31,-5.5,0,51
서울경기,2018-12-30,-7.1,0,43
서울경기,2018-12-29,-7,0,34
서울경기,2018-12-28,-10,0,38
서울경기,2018-12-27,-9.5,0,33
서울경기,2018-12-26,-1.6,0,40
서울경기,2018-12-25,0.4,0,63
서울경기,2018-12-24,-2.4,0,44
서울경기,2018-12-23,2.7,0,44
서울경기,2018-12-22,5.9,0,59
서울경기,2018-12-21,4.8,0,52
서울경기,2018-12-20,2.7,0,55
서울경기,2018-12-19,3.3,0,63
서울경기,2018-12-18,2.2,0,66
서울경기,2018-12-17,1.8,0.1,61
서울경기,2018-12-16,0.2,0.4,70
서울경기,2018-12-15,-2.8,0,56
서울경기,2018-12-14,-4.5,0,51
서울경기,2018-12-13,-2,2,62
서울경기,2018-12-12,-1.7,0,42
서울경기,2018-12-11,0.3,0,51
서울경기,2018-12-10,-2.7,0,42
서울경기,2018-12-09,-6.9,0,34
서울경기,2018-12-08,-7.8,0,40
서울경기,2018-12-07,-6.8,0,43
서울경기,2018-12-06,2.2,0.3,55
서울경기,2018-12-05,0.1,0,42
서울경기,2018-12-04,6.7,5.7,72
서울경기,2018-12-03,11.4,7.7,90
서울경기,2018-12-02,8.3,0,56
서울경기,2018-12-01,5,0,52
서울경기,2018-11-30,2.6,0,54
서울경기,2018-11-29,3.3,0,49
서울경기,2018-11-28,4.8,0,32
서울경기,2018-11-27,7.5,0,66
서울경기,2018-11-26,6.6,0,76
서울경기,2018-11-25,5.4,0,81
서울경기,2018-11-24,3.3,9.8,76
서울경기,2018-11-23,2,0,37
서울경기,2018-11-22,2.4,0,42
서울경기,2018-11-21,5.9,2.4,62
서울경기,2018-11-20,6.8,0.9,49
서울경기,2018-11-19,6.5,0,60
서울경기,2018-11-18,6,0,57
서울경기,2018-11-17,5,0,52
서울경기,2018-11-16,8.3,0,70
서울경기,2018-11-15,9.1,0,66
서울경기,2018-11-14,9,0,66
서울경기,2018-11-13,8.1,0,60
서울경기,2018-11-12,7.8,0,61
서울경기,2018-11-11,7.8,0,71
서울경기,2018-11-10,11.2,0.1,75
서울경기,2018-11-09,12.2,0.4,72
서울경기,2018-11-08,12.5,54.7,95
서울경기,2018-11-07,12.8,2.3,86
서울경기,2018-11-06,11.7,0,81
서울경기,2018-11-05,11.6,0,75
서울경기,2018-11-04,11.1,0,67
서울경기,2018-11-03,10.8,0,69
서울경기,2018-11-02,10.4,0,67
서울경기,2018-11-01,8.4,0,62
서울경기,2018-10-31,7.6,0.1,59
서울경기,2018-10-30,6.5,0,55
서울경기,2018-10-29,7.5,0,63
서울경기,2018-10-28,8.8,7.8,80
서울경기,2018-10-27,9.4,0,52
서울경기,2018-10-26,12.7,11.2,75
서울경기,2018-10-25,13.6,0,65
서울경기,2018-10-24,12.3,0,71
서울경기,2018-10-23,12.2,6.8,81
서울경기,2018-10-22,13.2,0,61
서울경기,2018-10-21,12.6,0,61
서울경기,2018-10-20,12.5,0,63
서울경기,2018-10-19,13.1,0,60
서울경기,2018-10-18,11.9,1.1,70
서울경기,2018-10-17,11.8,0,59
서울경기,2018-10-16,14,0,62
서울경기,2018-10-15,15,0,74
서울경기,2018-10-14,13.2,0,66
서울경기,2018-10-13,12,0,64
서울경기,2018-10-12,10.6,0,61
서울경기,2018-10-11,10.1,0,54
서울경기,2018-10-10,12.1,7.8,62
서울경기,2018-10-09,15.1,0.5,61
서울경기,2018-10-08,14.4,0,55
서울경기,2018-10-07,16.1,0,58
서울경기,2018-10-06,18,50.6,85
서울경기,2018-10-05,16.9,24.8,86
서울경기,2018-10-04,19.2,0,61
서울경기,2018-10-03,16.6,0,67
서울경기,2018-10-02,15.4,0,68
서울경기,2018-10-01,15.5,0,60
서울경기,2018-09-30,17.4,0,58
서울경기,2018-09-29,19.7,0,64
서울경기,2018-09-28,17.4,0,64
서울경기,2018-09-27,18.4,0,55
서울경기,2018-09-26,19,0,54
서울경기,2018-09-25,17.3,0,55
서울경기,2018-09-24,17.2,0,55
서울경기,2018-09-23,19.3,0.3,60
서울경기,2018-09-22,20.4,6.2,67
서울경기,2018-09-21,19.3,15.8,89
서울경기,2018-09-20,18.9,3.9,86
서울경기,2018-09-19,21.1,0.3,68
서울경기,2018-09-18,21.2,0,66
서울경기,2018-09-17,21.5,0,71
서울경기,2018-09-16,21.8,1.8,87
서울경기,2018-09-15,22.8,1.8,82
서울경기,2018-09-14,23.3,0.2,71
서울경기,2018-09-13,23,0,68
서울경기,2018-09-12,22.1,0,60
서울경기,2018-09-11,21,0,56
서울경기,2018-09-10,22.5,0,56
서울경기,2018-09-09,21.2,0,59
서울경기,2018-09-08,21.2,0,56
서울경기,2018-09-07,21.7,0.9,58
서울경기,2018-09-06,23.7,5.1,77
서울경기,2018-09-05,23.7,0,69
서울경기,2018-09-04,23.2,0,73
서울경기,2018-09-03,23.4,22.2,86
서울경기,2018-09-02,24.7,0,61
서울경기,2018-09-01,25.2,0,65
서울경기,2018-08-31,24.6,0.3,74
서울경기,2018-08-30,25.5,8,83
서울경기,2018-08-29,25.6,36.6,89
서울경기,2018-08-28,23.6,124,95
서울경기,2018-08-27,22.7,20.9,92
서울경기,2018-08-26,22.4,1.5,77
서울경기,2018-08-25,24.6,0,76
서울경기,2018-08-24,24.1,8.9,87
서울경기,2018-08-23,28.3,4.9,68
서울경기,2018-08-22,29.4,0,65
서울경기,2018-08-21,25.4,18.6,80
서울경기,2018-08-20,28.2,0,63
서울경기,2018-08-19,26.9,0,61
서울경기,2018-08-18,26,0,52
서울경기,2018-08-17,26.7,0,45
서울경기,2018-08-16,29.7,0,55
서울경기,2018-08-15,31.2,1,64
서울경기,2018-08-14,30.8,0,65
서울경기,2018-08-13,30.1,1.9,71
서울경기,2018-08-12,29.9,2,65
서울경기,2018-08-11,30.1,0,64
서울경기,2018-08-10,30,0,67
서울경기,2018-08-09,28.6,1.6,82
서울경기,2018-08-08,29.9,0,75
서울경기,2018-08-07,30,0,70
서울경기,2018-08-06,29.7,1.9,78
서울경기,2018-08-05,29.4,0.5,79
서울경기,2018-08-04,29.8,0,72
서울경기,2018-08-03,31.5,0,64
서울경기,2018-08-02,31.9,0,64
서울경기,2018-08-01,31.8,0,65
서울경기,2018-07-31,31.3,0,59
서울경기,2018-07-30,31.1,0,57
서울경기,2018-07-29,30.7,0,59
서울경기,2018-07-28,28.9,7.6,82
서울경기,2018-07-27,29.4,0,78
서울경기,2018-07-26,28.8,0,78
서울경기,2018-07-25,28.9,0,74
서울경기,2018-07-24,29.9,0,69
서울경기,2018-07-23,30.2,0,62
서울경기,2018-07-22,30.3,0,61
서울경기,2018-07-21,28.6,0,66
서울경기,2018-07-20,27.6,0,73
서울경기,2018-07-19,26.9,0,75
서울경기,2018-07-18,26.6,0,76
서울경기,2018-07-17,26.5,0,77
서울경기,2018-07-16,26.9,0,74
서울경기,2018-07-15,27,0,78
서울경기,2018-07-14,26.9,0.1,78
서울경기,2018-07-13,26.3,0.2,82
서울경기,2018-07-12,26.1,0.4,87
서울경기,2018-07-11,26.4,4.2,84
서울경기,2018-07-10,24,8.7,88
서울경기,2018-07-09,20.7,23.2,87
서울경기,2018-07-08,22.9,0,57
서울경기,2018-07-07,23.4,0,57
서울경기,2018-07-06,23.7,0,62
서울경기,2018-07-05,25.1,0.2,79
서울경기,2018-07-04,25.9,0,79
서울경기,2018-07-03,26.8,4.7,79
서울경기,2018-07-02,22.7,55.3,95
서울경기,2018-07-01,21.9,72.5,95
서울경기,2018-06-30,24.2,4.1,85
서울경기,2018-06-29,23.4,2,86
서울경기,2018-06-28,22.7,8.6,91
서울경기,2018-06-27,21.4,0.5,89
서울경기,2018-06-26,21.7,80.7,91
서울경기,2018-06-25,25.4,0,66
서울경기,2018-06-24,23.3,0,76
서울경기,2018-06-23,23,0,65
서울경기,2018-06-22,23.3,0,59
서울경기,2018-06-21,22,0,73
서울경기,2018-06-20,21.6,0,78
서울경기,2018-06-19,21,0,75
서울경기,2018-06-18,23.1,0,68
서울경기,2018-06-17,21.1,0,75
서울경기,2018-06-16,21.5,0,61
서울경기,2018-06-15,21.4,5.3,64
서울경기,2018-06-14,21.1,16.9,78
서울경기,2018-06-13,21,0,72
서울경기,2018-06-12,20.5,0.4,70
서울경기,2018-06-11,19.7,3.7,72
서울경기,2018-06-10,20.6,1.9,67
서울경기,2018-06-09,22.5,6.7,70
서울경기,2018-06-08,20.7,0,77
서울경기,2018-06-07,20.3,0,80
서울경기,2018-06-06,20.7,0,76
서울경기,2018-06-05,22.5,0,59
서울경기,2018-06-04,21,0,64
서울경기,2018-06-03,22.3,0,52
서울경기,2018-06-02,21.4,0,57
서울경기,2018-06-01,22,0,59
서울경기,2018-05-31,19.7,0,67
서울경기,2018-05-30,18.8,1.1,82
서울경기,2018-05-29,19.9,3.7,79
서울경기,2018-05-28,20.6,0,61
서울경기,2018-05-27,18.6,0,56
서울경기,2018-05-26,20.3,0,61
서울경기,2018-05-25,18.5,0,53
서울경기,2018-05-24,17.3,0,57
서울경기,2018-05-23,16.5,5.2,66
서울경기,2018-05-22,17.6,13.3,80
서울경기,2018-05-21,17,0,50
서울경기,2018-05-20,17.4,0,36
서울경기,2018-05-19,17.7,0,52
서울경기,2018-05-18,15.9,5.6,88
서울경기,2018-05-17,20.1,62.8,97
서울경기,2018-05-16,21.5,34.2,94
서울경기,2018-05-15,22.5,0,61
서울경기,2018-05-14,16.9,0,79
서울경기,2018-05-13,14.3,0.3,88
서울경기,2018-05-12,13.7,26.9,90
서울경기,2018-05-11,14.5,0,73
서울경기,2018-05-10,13.8,0,79
서울경기,2018-05-09,14.9,0,57
서울경기,2018-05-08,17.4,0,55
서울경기,2018-05-07,18.4,0,66
서울경기,2018-05-06,16.3,21.7,88
서울경기,2018-05-05,17.2,0,56
서울경기,2018-05-04,13.8,0,52
서울경기,2018-05-03,11.7,0.3,63
서울경기,2018-05-02,14.7,6.9,90
서울경기,2018-05-01,19.4,0,80
서울경기,2018-04-30,17.8,0,72
서울경기,2018-04-29,14.7,0,54
서울경기,2018-04-28,13.6,0,61
서울경기,2018-04-27,13.9,0,67
서울경기,2018-04-26,13.7,0,62
서울경기,2018-04-25,14.1,0,46
서울경기,2018-04-24,12.2,2.1,63
서울경기,2018-04-23,9.7,57.4,94
서울경기,2018-04-22,14.8,15.3,66
서울경기,2018-04-21,16.8,0,45
서울경기,2018-04-20,16.3,0,55
서울경기,2018-04-19,12.5,0,48
서울경기,2018-04-18,10.7,0,45
서울경기,2018-04-17,11.6,0,46
서울경기,2018-04-16,11,0,46
서울경기,2018-04-15,9.4,0,69
서울경기,2018-04-14,8.9,7.7,81
서울경기,2018-04-13,14.1,0,29
서울경기,2018-04-12,12,0,44
서울경기,2018-04-11,11.5,0,59
서울경기,2018-04-10,14.6,2.4,58
서울경기,2018-04-09,7.6,0,60
서울경기,2018-04-08,4.4,2.2,64
서울경기,2018-04-07,4.7,0.1,46
서울경기,2018-04-06,5.8,6.7,73
서울경기,2018-04-05,7.8,12.4,91
서울경기,2018-04-04,12.4,15.1,71
서울경기,2018-04-03,16.6,0.1,80
서울경기,2018-04-02,17.3,0,72
서울경기,2018-04-01,14.4,0,77
서울경기,2018-03-31,12.7,0,63
서울경기,2018-03-30,12.9,0,63
서울경기,2018-03-29,14,0,76
서울경기,2018-03-28,13,0,75
서울경기,2018-03-27,11.4,0,73
서울경기,2018-03-26,8.8,0,79
서울경기,2018-03-25,7.2,0,80
서울경기,2018-03-24,6.3,0,76
서울경기,2018-03-23,5,0,68
서울경기,2018-03-22,4.5,0,69
서울경기,2018-03-21,2.2,1.4,66
서울경기,2018-03-20,5.2,0,42
서울경기,2018-03-19,8.2,1.6,68
서울경기,2018-03-18,7.3,1.1,65
서울경기,2018-03-17,6.2,0,53
서울경기,2018-03-16,7,0,51
서울경기,2018-03-15,11.2,31.2,93
서울경기,2018-03-14,16,0,65
서울경기,2018-03-13,11.6,0,69
서울경기,2018-03-12,6.8,0,63
서울경기,2018-03-11,5.2,0,68
서울경기,2018-03-10,3.7,0,75
서울경기,2018-03-09,3.9,0,70
서울경기,2018-03-08,4.2,4.8,79
서울경기,2018-03-07,6.1,1.4,58
서울경기,2018-03-06,3.6,0,55
서울경기,2018-03-05,5.4,5.4,68
서울경기,2018-03-04,9.2,13.5,91
서울경기,2018-03-03,7.3,0,41
서울경기,2018-03-02,-0.9,0,38
서울경기,2018-03-01,-0.3,1.3,64
서울경기,2018-02-28,4.5,23.8,75
서울경기,2018-02-27,3.5,0,55
서울경기,2018-02-26,1.6,0,50
서울경기,2018-02-25,0.9,0,49
서울경기,2018-02-24,1.7,0,53
서울경기,2018-02-23,3.8,2.9,84
서울경기,2018-02-22,1.1,1.2,65
서울경기,2018-02-21,-1,0,36
서울경기,2018-02-20,0.8,0,45
서울경기,2018-02-19,1.1,0,59
서울경기,2018-02-18,-0.9,0,33
서울경기,2018-02-17,-2.8,0,30
서울경기,2018-02-16,-1.6,0,48
서울경기,2018-02-15,-1,0,33
서울경기,2018-02-14,3.1,0,56
서울경기,2018-02-13,-1.1,0,63
서울경기,2018-02-12,-6.1,0.3,51
서울경기,2018-02-11,-6,0.6,50
서울경기,2018-02-10,-0.8,0,52
서울경기,2018-02-09,0.3,0,50
서울경기,2018-02-08,-4.9,0,55
서울경기,2018-02-07,-7.9,0,48
서울경기,2018-02-06,-9.7,0,39
서울경기,2018-02-05,-9,0,40
서울경기,2018-02-04,-9.1,0,44
서울경기,2018-02-03,-7.2,0.4,49
서울경기,2018-02-02,-2.8,0,55
서울경기,2018-02-01,-4,0,48
서울경기,2018-01-31,-2.4,0,55
서울경기,2018-01-30,-5.1,1,67
서울경기,2018-01-29,-8.2,0,40
서울경기,2018-01-28,-5.9,0,39
서울경기,2018-01-27,-10,0,45
서울경기,2018-01-26,-14.6,0,38
서울경기,2018-01-25,-13.6,0,36
서울경기,2018-01-24,-13.7,0,34
서울경기,2018-01-23,-11.3,0,42
서울경기,2018-01-22,-0.2,2.5,61
서울경기,2018-01-21,-0.4,0,46
서울경기,2018-01-20,1.4,0,66
서울경기,2018-01-19,0.7,0,46
서울경기,2018-01-18,1.6,0,65
서울경기,2018-01-17,3.4,0.2,75
서울경기,2018-01-16,2.7,0,70
서울경기,2018-01-15,3.7,0.4,72
서울경기,2018-01-14,0.8,0,70
서울경기,2018-01-13,-4,0.5,77
서울경기,2018-01-12,-10,0,45
서울경기,2018-01-11,-11,0,53
서울경기,2018-01-10,-7.3,0.3,55
서울경기,2018-01-09,-4,0.5,65
서울경기,2018-01-08,0.9,1.1,59
서울경기,2018-01-07,-1.3,0,51
서울경기,2018-01-06,-3,0,54
서울경기,2018-01-05,-3.4,0,58
서울경기,2018-01-04,-4.9,0,46
서울경기,2018-01-03,-4.4,0,45
서울경기,2018-01-02,-1.8,0,47
서울경기,2018-01-01,-1.5,0,49
서울경기,2017-12-31,0,0.4,58
서울경기,2017-12-30,1.1,1.5,85
서울경기,2017-12-29,1.7,0,71
서울경기,2017-12-28,-1.8,0,49
서울경기,2017-12-27,-6.7,0,36
서울경기,2017-12-26,-3.7,0,46
서울경기,2017-12-25,-2.2,0,49
서울경기,2017-12-24,2.9,17.5,85
서울경기,2017-12-23,4.7,0,85
서울경기,2017-12-22,3.3,0,73
서울경기,2017-12-21,-1.7,0,78
서울경기,2017-12-20,-3.2,0.6,73
서울경기,2017-12-19,-3.9,0,52
서울경기,2017-12-18,-0.4,2,77
서울경기,2017-12-17,-6.4,0,45
서울경기,2017-12-16,-5.1,0,45
서울경기,2017-12-15,-3.2,0.1,56
서울경기,2017-12-14,-6.8,0,49
서울경기,2017-12-13,-8.1,0,43
서울경기,2017-12-12,-8.8,0,47
서울경기,2017-12-11,-6.5,0,44
서울경기,2017-12-10,1.8,6.2,72
서울경기,2017-12-09,-0.5,0,54
서울경기,2017-12-08,-3.4,0,46
서울경기,2017-12-07,0.5,0.1,66
서울경기,2017-12-06,0.5,2.1,76
서울경기,2017-12-05,-3.9,0.2,45
서울경기,2017-12-04,-1,0.1,52
서울경기,2017-12-03,5,4.1,86
서울경기,2017-12-02,1.6,0.1,68
서울경기,2017-12-01,-2.4,0.1,57
서울경기,2017-11-30,-2.4,0,31
서울경기,2017-11-29,2.8,0,48
서울경기,2017-11-28,5.5,0.3,71
서울경기,2017-11-27,1.5,0,61
서울경기,2017-11-26,3,0.1,71
서울경기,2017-11-25,3.6,17.9,80
서울경기,2017-11-24,-0.5,0.6,69
서울경기,2017-11-23,1.2,1.6,57
서울경기,2017-11-22,4.7,1,60
서울경기,2017-11-21,1.1,0,66
서울경기,2017-11-20,-0.6,0.3,65
서울경기,2017-11-19,-1.1,0,42
서울경기,2017-11-18,-1.9,0,40
서울경기,2017-11-17,3.1,0.1,47
서울경기,2017-11-16,1,0,39
서울경기,2017-11-15,3.4,0.1,47
서울경기,2017-11-14,7.4,0,48
서울경기,2017-11-13,8.8,3.1,70
서울경기,2017-11-12,5,0,66
서울경기,2017-11-11,5.8,0,50
서울경기,2017-11-10,9.8,7,64
서울경기,2017-11-09,8.7,0,50
서울경기,2017-11-08,12.7,0.1,60
서울경기,2017-11-07,14.6,0,68
서울경기,2017-11-06,11,0,71
서울경기,2017-11-05,8,0,63
서울경기,2017-11-04,6.9,0,55
서울경기,2017-11-03,11.8,1.4,68
서울경기,2017-11-02,15.2,0.4,84
서울경기,2017-11-01,14.4,0,78
서울경기,2017-10-31,9.6,0,63
서울경기,2017-10-30,7.2,0,35
서울경기,2017-10-29,11.4,0,49
서울경기,2017-10-28,16.3,0,60
서울경기,2017-10-27,15.6,0,64
서울경기,2017-10-26,14.1,0,65
서울경기,2017-10-25,13.4,0,70
서울경기,2017-10-24,13.8,0,63
서울경기,2017-10-23,13.1,0,55
서울경기,2017-10-22,15.6,0,57
서울경기,2017-10-21,16,0,63
서울경기,2017-10-20,15.9,0,66
서울경기,2017-10-19,16,0,64
서울경기,2017-10-18,15.9,0,63
서울경기,2017-10-17,14.6,0,56
서울경기,2017-10-16,15.9,0,52
서울경기,2017-10-15,14.8,0,49
서울경기,2017-10-14,13.8,0,48
서울경기,2017-10-13,12.1,0,59
서울경기,2017-10-12,11,0.1,69
서울경기,2017-10-11,15,14.6,80
서울경기,2017-10-10,20.8,2.6,84
서울경기,2017-10-09,21,0,77
서울경기,2017-10-08,21.2,0,75
서울경기,2017-10-07,20.4,0,75
서울경기,2017-10-06,18.3,0.1,68
서울경기,2017-10-05,17.6,0,63
서울경기,2017-10-04,15.7,0,50
서울경기,2017-10-03,16.6,0,49
서울경기,2017-10-02,20.9,1.1,64
서울경기,2017-10-01,17.5,5.8,82
서울경기,2017-09-30,19.3,0,73
서울경기,2017-09-29,16.5,0,49
서울경기,2017-09-28,18.8,0,52
서울경기,2017-09-27,21.7,0.6,72
서울경기,2017-09-26,23.6,0,67
서울경기,2017-09-25,22.3,0,68
서울경기,2017-09-24,21.9,0,80
서울경기,2017-09-23,21.1,0.1,80
서울경기,2017-09-22,19.7,0,70
서울경기,2017-09-21,19.3,0,67
서울경기,2017-09-20,18.8,0,56
서울경기,2017-09-19,22,4.2,85
서울경기,2017-09-18,21,0,71
서울경기,2017-09-17,22.3,0,57
서울경기,2017-09-16,21.5,0,54
서울경기,2017-09-15,22.2,0,52
서울경기,2017-09-14,21.3,0,56
서울경기,2017-09-13,20.9,0,56
서울경기,2017-09-12,21.7,0,63
서울경기,2017-09-11,20.7,20.9,84
서울경기,2017-09-10,22.4,0.2,82
서울경기,2017-09-09,23.1,0,80
서울경기,2017-09-08,23.5,0,76
서울경기,2017-09-07,21.8,0,81
서울경기,2017-09-06,20.2,1.5,83
서울경기,2017-09-05,21.7,0,68
서울경기,2017-09-04,23.5,0,59
서울경기,2017-09-03,23,0,70
서울경기,2017-09-02,22.7,0,67
서울경기,2017-09-01,22.4,0,61
서울경기,2017-08-31,21.6,0,68
서울경기,2017-08-30,19.4,0,61
서울경기,2017-08-29,19.2,0,52
서울경기,2017-08-28,20.9,16.7,81
서울경기,2017-08-27,22,0,68
서울경기,2017-08-26,23.6,0,56
서울경기,2017-08-25,24.8,0,70
서울경기,2017-08-24,26.1,19.1,90
서울경기,2017-08-23,26.6,24.3,90
서울경기,2017-08-22,26.3,0,79
서울경기,2017-08-21,25.2,10,87
서울경기,2017-08-20,23.4,104.5,95
서울경기,2017-08-19,25.6,5.2,82
서울경기,2017-08-18,25.4,0,81
서울경기,2017-08-17,24.4,2.7,84
서울경기,2017-08-16,23.2,4.6,87
서울경기,2017-08-15,21.9,78.6,95
서울경기,2017-08-14,24.2,3.9,75
서울경기,2017-08-13,25.9,0,68
서울경기,2017-08-12,27.1,0,68
서울경기,2017-08-11,26.1,10.6,79
서울경기,2017-08-10,25,5.3,90
서울경기,2017-08-09,27,2.4,73
서울경기,2017-08-08,27.1,0,75
서울경기,2017-08-07,28,0,77
서울경기,2017-08-06,28.9,2.1,78
서울경기,2017-08-05,30.6,0,71
서울경기,2017-08-04,29.4,0,66
서울경기,2017-08-03,29.3,0,67
서울경기,2017-08-02,29.2,0,78
서울경기,2017-08-01,27.4,1,80
서울경기,2017-07-31,24.8,33,90
서울경기,2017-07-30,27.1,0,74
서울경기,2017-07-29,26.8,0,79
서울경기,2017-07-28,25,11.2,95
서울경기,2017-07-27,26.5,3.1,70
서울경기,2017-07-26,27.9,0,64
서울경기,2017-07-25,28.6,0,73
서울경기,2017-07-24,25.5,10.4,91
서울경기,2017-07-23,26.4,80.9,93
서울경기,2017-07-22,28.2,0.2,85
서울경기,2017-07-21,28.5,1.3,82
서울경기,2017-07-20,28.4,0,76
서울경기,2017-07-19,27.2,0,77
서울경기,2017-07-18,25.9,1.5,86
서울경기,2017-07-17,25.8,3.2,86
서울경기,2017-07-16,25.4,42,89
서울경기,2017-07-15,24.3,48.6,94
서울경기,2017-07-14,27.6,0.1,77
서울경기,2017-07-13,26.4,0,79
서울경기,2017-07-12,25.9,0.1,85
서울경기,2017-07-11,25.4,1.1,87
서울경기,2017-07-10,24,91.8,96
서울경기,2017-07-09,26,23.5,89
서울경기,2017-07-08,25.4,11.9,90
서울경기,2017-07-07,26,10.6,86
서울경기,2017-07-06,26.8,8.5,77
서울경기,2017-07-05,26.3,0,74
서울경기,2017-07-04,25.6,22.7,83
서울경기,2017-07-03,24,32.1,93
서울경기,2017-07-02,24,79.1,94
서울경기,2017-07-01,24.3,4.1,81
서울경기,2017-06-30,24.7,0,76
서울경기,2017-06-29,24.8,0,73
서울경기,2017-06-28,24.7,0,73
서울경기,2017-06-27,23.9,1.1,76
서울경기,2017-06-26,23,15.3,79
서울경기,2017-06-25,23.8,0.5,69
서울경기,2017-06-24,22.9,1.6,68
서울경기,2017-06-23,24.9,0,64
서울경기,2017-06-22,23.9,0,67
서울경기,2017-06-21,23.9,0,62
서울경기,2017-06-20,24.5,0,53
서울경기,2017-06-19,23,0,64
서울경기,2017-06-18,22.3,0,65
서울경기,2017-06-17,22.5,0,62
서울경기,2017-06-16,23.5,0,68
서울경기,2017-06-15,21.4,0,74
서울경기,2017-06-14,20.4,0,73
서울경기,2017-06-13,20.2,0.2,74
서울경기,2017-06-12,21.2,0,52
서울경기,2017-06-11,21.8,0,43
서울경기,2017-06-10,20.4,2.2,52
서울경기,2017-06-09,20.1,0.5,78
서울경기,2017-06-08,19.1,0,77
서울경기,2017-06-07,17.4,12.3,91
서울경기,2017-06-06,19,12.6,63
서울경기,2017-06-05,22.5,0,43
서울경기,2017-06-04,20.6,0,46
서울경기,2017-06-03,19.7,0,51
서울경기,2017-06-02,19.9,0,44
서울경기,2017-06-01,22.2,0.1,60
서울경기,2017-05-31,21.2,0,66
