시도,시군구,year,cnt,사육 규모,강원도  강릉시,강원도  고성군,강원도  동해시,강원도  삼척시,강원도  속초시,강원도  양양군,강원도  원주시,강원도  철원군,강원도  춘천시,강원도  화천군,강원도  횡성군,경기도  가평군,경기도  광주시,경기도  김포시,경기도  남양주시,경기도  동두천시,경기도  수원시,경기도  시흥시,경기도  안산시,경기도  안성시,경기도  양평군,경기도  여주시,경기도  연천군,경기도  용인시,경기도  의왕시,경기도  이천시,경기도  처인구,경기도  파주시,경기도  평택시,경기도  포천시,경기도  화성시,경상남도 거제시,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 양산시,경상남도 진주시,경상남도 창녕군,경상남도 창원시,경상남도 합천군,경상북도 경주시,경상북도 구미시,경상북도 김천시,경상북도 봉화군,경상북도 안동시,경상북도 영덕군,경상북도 영천시,경상북도 예천군,경상북도 울진군,경상북도 의성군,경상북도 포항시,광주광역시 광산구,광주광역시 남구,광주광역시 서구,대구광역시 달성군,부산광역시 강서구,부산광역시 남구,부산광역시 사하구,서울특별시 강남구,서울특별시 마포구,서울특별시 성동구,서울특별시 송파구,서울특별시 영등포구,서울특별시 중랑구,세종특별자치시 세종시,울산광역시 남구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시 강화군,인천광역시 서구,인천광역시 연수구,인천광역시 중구,전라남도 강진군,전라남도 고흥군,전라남도 광양시,전라남도 담양군,전라남도 보성군,전라남도 순천시,전라남도 여수시,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 해남군,전라남도  나주시,전라남도  목포시,전라남도  무안군,전라남도  보성군,전라남도  순천시,전라남도  신안군,전라남도  영광군,전라남도  영암군,전라남도  진도군,전라남도  함평군,전라남도  해남군,전라남도  화순군,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 부안군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시,전라북도 정읍시,전라북도  부안군,제주특별자치도 서귀포시,제주특별자치도 제주시,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시,충청남도 태안군,충청북도 괴산군,충청북도 음성군,충청북도 증평군,충청북도 진천군,충청북도 청주시,충청북도 충주시
경상남도,통영시,2016,13,32309.0,324.65,392.11,303.16,296.0,373.08,358.56,280.42,379.53,342.42,367.34,296.01,341.21,305.24,343.47,327.97,360.63,296.13,316.72,309.84,261.02,305.29,281.01,380.43,288.41,306.6,283.43,286.87,355.43,265.8,355.64,297.89,17.4,16.62,58.79,49.37,77.64,37.52,76.67,46.82,76.94,47.3,82.84,132.53,140.91,145.83,228.3,192.46,192.9,132.58,199.32,253.26,168.31,153.53,152.66,142.84,144.37,102.32,63.77,67.09,56.65,321.14,331.37,326.23,318.87,327.56,328.77,208.23,111.89,116.91,104.49,114.02,365.76,338.21,324.95,333.57,154.02,109.37,67.91,141.34,123.86,86.92,71.14,165.09,158.03,140.71,170.5,158.02,186.32,178.55,123.86,86.92,190.01,181.05,158.6,202.58,176.23,170.5,133.89,170.16,197.36,175.98,182.53,164.07,180.76,134.17,120.96,158.79,163.88,182.53,247.89,230.88,191.18,277.77,232.67,279.35,208.44,250.91,248.56,248.34,285.12,225.7,241.39,228.03,239.98,216.31,241.94
경상남도,하동군,2016,26,397510.0,315.04,373.91,299.3,293.69,357.09,343.35,253.38,344.65,312.91,337.93,270.4,308.12,266.4,298.12,289.61,321.37,252.67,270.88,263.95,219.92,270.62,248.29,342.22,247.16,262.81,246.82,245.97,311.79,221.62,318.24,251.07,81.94,53.04,105.01,28.59,102.56,29.33,120.58,34.76,85.67,86.47,67.06,159.7,128.71,123.67,221.38,188.78,208.98,147.29,186.2,260.46,166.5,178.74,87.48,77.57,78.88,99.92,112.92,121.5,111.41,279.63,288.11,284.84,278.2,283.98,288.42,162.55,152.75,156.9,144.45,153.96,318.63,291.91,277.71,286.1,101.48,67.32,14.96,74.87,69.48,27.32,35.08,123.98,91.62,88.15,118.63,94.9,127.09,115.91,69.48,27.32,130.23,115.03,100.61,150.44,112.37,118.63,69.61,103.72,135.83,113.67,118.21,107.31,121.47,74.19,67.78,100.34,98.59,118.21,229.51,207.26,137.79,225.76,174.32,224.05,147.88,203.07,197.14,202.64,227.94,194.4,208.33,191.64,200.85,176.74,214.49
경상남도,함안군,2016,32,443998.0,278.92,345.67,258.34,251.48,326.76,312.28,234.23,334.15,296.34,321.2,249.66,295.63,261.08,301.25,283.56,316.3,253.53,274.9,268.1,217.92,260.14,235.6,335.76,245.1,264.04,238.84,243.46,312.5,223.79,310.86,256.67,47.75,34.14,44.1,67.27,40.17,43.18,57.66,29.02,31.26,25.48,39.34,98.45,94.38,100.02,182.59,147.03,153.66,91.58,152.87,211.13,122.96,118.57,147.28,137.54,138.4,55.9,52.54,63.39,54.9,277.68,288.44,282.7,275.16,284.77,284.9,167.85,88.97,93.14,80.67,90.19,324.16,296.42,283.66,292.33,165.02,127.05,74.43,128.84,133.01,90.95,88.51,184.86,147.24,151.59,182.18,156.8,190.38,177.83,133.01,90.95,193.35,171.99,164.28,214.11,173.32,182.18,131.14,155.66,169.57,150.16,159.86,132.7,151.01,108.28,90.39,129.34,144.34,159.86,281.37,261.66,155.85,239.55,200.22,243.38,179.06,210.76,210.43,207.21,250.61,180.4,196.31,183.87,196.48,173.3,195.93
경상남도,함양군,2016,25,409251.0,268.54,324.8,255.08,250.19,308.52,295.03,203.28,294.32,262.51,287.51,220.42,257.69,216.38,249.77,239.57,271.53,203.59,222.63,215.7,170.16,220.22,197.84,292.25,197.52,213.86,196.52,196.25,262.93,172.63,268.13,203.13,108.13,81.52,110.42,77.43,92.47,65.2,120.66,51.32,69.47,92.64,40.19,140.48,86.91,77.25,177.37,147.41,177.98,120.52,140.64,222.19,127.35,156.16,94.53,86.19,86.12,69.79,118.87,130.46,122.45,230.14,239.09,235.34,228.53,235.03,238.71,113.7,145.24,148.17,137.29,145.53,271.01,243.89,230.03,238.54,130.92,109.75,64.53,70.37,101.88,66.95,84.71,160.98,88.62,119.34,146.95,107.85,144.53,127.37,101.88,66.95,146.39,113.25,123.11,175.89,120.78,146.95,84.06,93.13,102.12,82.52,92.69,66.41,84.03,40.91,23.23,62.12,78.83,92.69,273.78,249.94,93.19,180.46,134.92,181.3,112.08,155.36,151.35,154.06,187.04,144.09,157.9,141.23,150.69,126.55,164.51
경상남도,합천군,2016,49,1748614.0,251.13,314.05,233.63,227.66,296.05,281.87,198.62,296.75,260.3,285.3,214.67,258.54,222.55,262.02,245.2,277.89,214.36,235.61,228.8,178.87,222.47,198.28,297.61,206.14,224.87,200.62,204.54,273.44,184.5,272.81,217.34,86.79,67.51,75.59,84.77,53.03,63.3,83.04,43.28,29.64,60.06,0.0,100.89,63.55,63.9,156.01,122.37,143.33,83.1,122.57,193.4,99.63,117.52,133.19,124.31,124.52,33.32,83.71,96.04,89.58,238.8,249.37,243.85,236.38,245.67,246.21,128.58,105.36,108.14,97.52,105.54,284.86,257.13,244.34,253.0,163.57,134.18,81.64,110.12,132.5,92.12,100.66,189.82,128.53,150.96,180.33,145.57,181.7,165.75,132.5,92.12,183.93,153.27,158.39,210.76,159.66,180.33,120.69,133.31,136.41,119.01,130.74,98.09,116.97,79.48,58.97,96.26,118.47,130.74,296.37,274.31,118.35,200.59,163.74,205.08,144.65,171.48,171.55,167.88,212.85,142.96,158.57,145.31,157.57,134.19,159.84
경상북도,경산시,2016,42,187729.0,214.62,285.19,191.9,184.59,265.21,250.47,183.92,287.62,245.71,269.73,197.22,248.57,222.28,268.73,242.91,275.25,221.32,244.6,238.33,185.48,216.45,191.21,292.78,210.51,231.54,198.77,208.53,277.11,195.15,267.88,229.1,105.6,102.06,67.67,134.1,35.72,110.06,60.72,91.81,38.44,66.62,59.38,43.73,48.46,66.43,118.76,82.66,86.29,24.24,95.36,142.64,58.8,58.36,192.11,183.42,183.53,28.49,71.51,82.62,82.86,241.29,253.74,245.87,237.82,250.72,246.61,149.33,61.7,62.14,56.42,60.51,293.08,265.52,254.86,263.36,222.36,190.11,136.57,168.16,190.92,149.58,153.63,247.02,186.27,209.53,239.25,204.81,241.05,224.82,190.92,149.58,243.23,210.66,217.71,269.95,218.48,239.25,180.05,189.31,181.23,167.76,181.44,142.58,161.24,133.1,111.88,143.63,172.58,181.44,348.78,328.19,153.14,221.86,199.45,231.37,186.64,189.17,194.86,182.68,241.73,139.42,155.64,148.99,163.71,144.48,148.77
경상북도,경주시,2016,90,614613.0,213.09,288.61,185.79,177.29,267.38,252.57,202.14,306.06,261.5,284.13,212.83,267.45,247.95,297.06,266.79,298.11,250.9,274.63,268.77,216.05,238.9,214.03,313.9,239.08,260.71,224.37,236.96,303.62,227.3,289.49,260.84,121.52,127.8,76.11,165.61,58.31,141.61,60.38,125.98,74.67,85.41,100.89,0.0,84.46,104.81,123.43,90.8,63.4,28.87,112.76,127.38,72.76,21.02,234.06,225.1,225.36,72.11,74.95,81.03,86.59,267.95,281.14,272.15,263.99,278.56,271.97,187.07,36.02,32.82,37.19,33.35,321.77,294.79,285.44,293.68,260.81,225.19,171.95,210.81,228.94,186.91,186.94,282.88,229.1,247.65,277.9,246.18,281.95,266.53,228.94,186.91,284.35,253.67,257.64,309.23,260.54,277.9,221.01,232.7,224.39,211.39,225.14,185.92,204.44,176.71,155.49,187.23,216.21,225.14,378.51,359.61,194.72,257.91,240.6,269.15,229.31,224.53,232.23,217.07,280.3,167.23,182.72,179.85,194.97,178.52,171.54
경상북도,고령군,2016,30,260150.0,231.83,295.74,213.96,207.94,277.44,263.17,182.28,282.1,244.32,269.22,197.91,243.54,209.7,251.34,231.97,264.73,203.46,225.46,218.77,167.54,208.18,183.56,283.98,194.42,213.96,187.19,192.7,261.95,174.45,259.05,207.92,99.49,83.89,79.24,104.33,50.24,82.34,82.48,62.28,28.94,67.14,19.76,87.98,44.38,47.93,136.44,102.63,125.26,66.84,103.59,173.87,79.89,102.68,148.21,139.78,139.76,16.16,86.54,99.17,94.54,226.79,237.95,231.74,224.08,234.42,233.68,121.17,98.57,100.53,91.39,98.24,274.73,246.92,234.71,243.37,181.65,153.61,101.33,123.81,150.99,111.26,120.41,208.82,141.83,169.28,198.22,161.35,197.89,181.03,150.99,111.26,199.88,166.14,175.52,228.16,174.46,198.22,137.08,144.78,140.13,124.98,138.06,101.22,120.2,88.77,67.54,101.15,128.28,138.06,316.08,293.92,116.65,194.26,163.02,200.68,146.87,163.6,165.71,158.98,209.53,128.43,144.43,132.69,145.83,123.32,143.87
경상북도,구미시,2016,39,768396.0,187.58,251.65,170.62,165.0,233.16,218.85,141.08,243.23,203.35,227.98,155.9,204.29,175.0,220.57,196.2,228.78,173.03,196.23,189.92,137.11,170.58,145.44,246.99,162.42,183.3,151.66,160.48,229.36,146.69,222.0,180.64,140.05,127.5,110.63,148.29,77.49,126.67,107.35,106.61,65.31,103.74,63.55,84.46,0.0,20.84,92.75,60.67,97.25,55.85,59.22,135.39,40.91,90.49,177.53,170.35,169.83,39.16,116.11,128.14,126.44,193.59,205.82,198.27,190.29,202.7,199.32,102.69,109.53,109.39,104.73,108.07,244.83,217.21,206.43,214.94,217.79,194.34,143.62,151.23,188.64,151.35,163.27,247.56,167.6,206.24,233.67,192.07,228.89,210.12,188.64,151.35,230.26,190.13,209.25,261.94,202.57,233.67,169.81,166.52,145.5,136.32,151.34,108.99,126.12,110.24,90.87,112.55,147.41,151.34,357.97,335.06,112.09,174.3,157.12,184.85,148.54,141.28,148.01,134.49,195.86,92.04,108.35,100.67,115.3,96.14,103.86
경상북도,군위군,2016,37,707166.0,169.96,237.88,150.45,144.19,218.42,203.81,135.32,239.28,196.93,220.88,148.38,200.26,176.51,224.8,196.26,228.23,178.32,202.01,196.1,143.35,169.11,143.93,245.16,166.66,188.2,152.88,164.57,231.96,154.66,220.37,188.14,151.57,143.0,116.36,167.94,83.67,145.29,109.31,125.39,77.99,113.3,83.65,72.71,24.66,42.76,73.69,38.82,73.54,44.5,46.52,111.42,16.54,73.56,202.15,194.9,194.41,53.6,120.38,131.41,131.69,196.16,209.12,200.52,192.38,206.4,200.72,117.9,103.44,102.15,100.32,101.46,249.44,222.31,212.77,221.04,241.73,216.79,165.09,175.88,212.18,174.0,184.3,270.87,192.26,229.98,257.76,216.64,253.47,234.77,212.18,174.0,254.86,214.71,233.57,286.3,227.23,257.76,194.18,191.02,167.74,159.8,174.99,132.24,148.75,134.86,115.53,136.3,171.77,174.99,379.83,357.39,132.38,186.51,175.94,199.01,169.82,152.94,162.01,145.04,210.88,94.78,110.52,107.16,122.29,106.63,101.25
경상북도,김천시,2016,66,2608864.0,191.66,251.13,177.9,173.18,233.76,219.86,134.79,234.17,196.63,221.59,150.77,195.61,162.51,205.87,184.51,217.27,158.01,180.71,174.2,121.93,160.33,135.65,236.29,148.21,168.44,139.71,146.39,215.66,130.3,211.33,164.21,147.37,131.09,123.18,146.16,90.87,126.43,122.3,106.69,74.47,113.65,63.9,104.81,20.84,0.0,100.38,72.9,116.3,76.44,63.4,149.03,57.44,111.33,163.09,156.57,155.83,49.67,129.49,141.9,138.96,180.18,191.81,185.04,177.24,188.46,186.66,82.99,128.12,128.37,122.76,126.86,229.75,201.98,190.51,199.11,206.46,186.84,138.59,136.4,178.64,143.85,158.73,237.86,151.88,195.56,221.78,178.08,214.69,195.24,178.64,143.85,215.77,173.52,196.59,248.91,187.36,221.78,157.1,149.46,125.24,117.07,132.3,89.48,106.08,94.27,76.47,93.7,129.85,132.3,350.91,327.18,91.27,155.44,136.32,165.14,127.9,122.88,128.51,116.74,175.83,80.61,96.71,86.12,100.03,79.06,96.14
경상북도,문경시,2016,48,1201521.0,143.27,201.03,132.88,129.47,183.73,169.92,87.28,189.89,149.55,174.19,102.24,150.87,125.02,173.52,144.98,177.16,127.53,151.32,145.61,93.38,118.25,93.01,194.58,115.55,137.22,101.39,113.42,180.47,105.76,169.68,138.47,193.71,179.82,163.72,196.27,130.49,176.38,158.82,156.52,119.07,157.52,113.42,123.55,53.8,50.11,59.39,48.51,107.05,95.87,23.35,117.14,52.52,121.34,204.08,198.79,197.72,92.91,168.71,180.37,179.44,144.68,157.7,149.02,140.89,155.05,149.25,81.04,154.93,153.62,151.69,152.95,198.22,171.28,162.28,170.4,251.42,235.26,188.29,177.3,225.22,192.53,208.51,284.32,190.6,241.33,265.91,219.59,255.32,234.83,225.22,192.53,255.84,209.6,239.91,291.18,226.41,265.91,200.87,184.95,147.06,145.99,161.44,119.13,131.06,134.56,120.34,125.98,164.56,161.44,399.14,374.87,107.05,141.39,143.55,156.41,145.27,108.0,120.21,98.97,169.4,43.82,59.18,58.32,73.33,62.59,50.63
경상북도,봉화군,2016,29,810580.0,96.36,167.04,77.95,72.82,146.64,131.85,87.65,187.34,141.14,162.35,93.89,150.23,143.87,195.74,157.55,185.57,156.66,179.41,175.25,129.72,128.81,107.09,198.24,143.3,164.29,122.58,141.06,197.74,144.37,175.3,172.13,224.02,216.67,185.62,240.76,154.48,218.57,175.4,198.57,151.49,185.22,156.01,123.43,92.75,100.38,0.0,36.1,77.54,103.93,37.96,60.39,60.17,111.5,261.58,255.72,254.81,127.26,188.23,197.86,200.07,164.58,178.55,167.61,159.77,177.23,165.4,136.62,159.33,156.24,159.16,156.72,219.98,196.01,190.92,197.83,306.73,286.41,236.32,234.74,279.0,243.35,256.02,338.21,248.84,295.93,321.85,276.91,313.09,292.93,279.0,243.35,313.81,268.5,296.34,348.27,284.65,321.85,256.95,243.88,206.07,205.37,220.82,178.42,190.4,191.98,176.02,185.09,223.55,220.82,450.35,427.05,165.73,185.56,199.16,203.45,203.6,154.38,169.76,144.27,217.33,84.59,92.78,103.13,115.44,114.22,72.5
경상북도,상주시,2016,102,4119962.0,162.11,220.7,150.12,146.08,203.36,189.51,105.68,207.01,167.87,192.67,121.17,168.13,138.87,185.37,159.87,192.42,138.23,161.74,155.64,102.73,134.18,109.06,210.59,127.11,148.34,115.44,125.1,193.58,113.51,185.6,147.18,175.23,160.56,147.04,176.6,113.89,156.75,143.43,136.92,100.89,139.74,93.89,113.85,36.4,30.44,74.09,53.9,107.92,85.21,36.13,128.19,48.59,114.83,187.52,181.8,180.83,74.87,152.49,164.45,162.84,157.76,170.24,162.35,154.32,167.26,163.2,78.18,142.82,142.05,138.81,141.08,209.83,182.4,172.28,180.66,233.57,216.19,168.77,160.69,206.78,173.35,188.96,265.97,174.78,223.18,248.37,202.89,239.01,218.84,206.78,173.35,239.73,194.77,222.62,274.34,210.59,248.37,183.36,170.22,136.83,133.23,148.76,105.76,119.48,117.91,102.49,111.84,149.98,148.76,380.18,356.1,98.25,145.13,138.72,158.12,136.64,111.53,121.2,103.56,170.32,55.92,72.19,66.28,81.31,65.19,67.77
경상북도,성주군,2016,39,783971.0,210.54,274.19,193.29,187.51,255.89,241.62,161.49,262.23,223.66,248.48,176.87,223.49,191.32,234.65,213.22,245.97,186.77,209.34,202.79,150.69,188.69,163.83,264.83,177.07,197.21,168.43,175.25,244.53,158.73,239.85,192.55,119.5,105.26,94.36,125.36,62.34,103.74,94.17,83.67,45.74,84.91,40.6,85.13,22.96,28.87,115.53,82.56,111.71,59.33,82.09,155.71,60.89,96.08,160.24,152.48,152.18,20.92,100.8,113.27,110.12,209.05,220.67,213.91,206.1,217.3,215.49,108.82,103.33,104.26,97.21,102.41,258.45,230.66,219.02,227.64,197.72,172.42,121.11,134.6,167.89,129.59,140.61,226.47,151.83,185.81,213.92,174.24,211.06,193.08,167.89,129.59,212.71,175.31,190.18,242.96,185.94,213.92,151.02,152.58,139.29,127.01,141.27,100.96,119.35,95.73,75.08,102.8,134.51,141.27,335.71,313.08,110.56,181.98,156.92,190.27,144.26,150.08,154.22,144.51,200.15,109.11,125.3,114.99,128.81,107.4,123.39
경상북도,안동시,2016,129,2912928.0,132.26,202.83,111.69,105.37,182.63,167.86,112.13,215.56,170.72,193.36,122.11,177.2,162.21,213.21,179.15,209.45,169.82,193.49,188.39,138.05,150.65,126.55,224.24,156.97,178.73,139.17,154.75,217.72,151.51,200.21,182.82,187.95,181.16,149.68,206.76,118.38,184.08,139.92,164.2,115.82,149.12,122.37,90.8,60.67,72.9,36.1,0.0,59.33,68.78,27.5,76.15,24.16,82.21,235.97,229.33,228.64,92.24,152.49,162.39,164.27,182.8,196.51,186.54,178.42,194.49,185.47,129.05,126.08,123.44,125.15,123.6,237.93,212.15,204.82,212.49,278.11,254.88,203.62,209.3,249.24,211.95,222.96,308.22,224.69,266.73,293.8,250.9,287.56,268.13,249.24,211.95,288.66,245.93,268.99,321.5,260.23,293.8,229.48,221.64,190.72,186.44,201.94,158.78,173.18,167.1,149.25,164.28,201.7,201.94,418.27,395.58,152.03,189.1,191.11,204.68,190.45,155.97,168.66,146.64,217.8,88.44,101.38,105.18,119.67,111.04,85.62
경상북도,영덕군,2016,7,3400.0,154.89,232.49,125.39,116.44,210.69,196.09,164.77,264.63,218.15,238.46,171.4,227.76,218.88,270.47,234.13,262.87,228.33,251.85,246.97,197.24,205.35,182.45,275.78,215.3,236.94,196.44,213.06,273.78,210.82,252.75,241.86,183.4,185.95,138.73,220.18,115.61,196.06,123.67,178.08,124.65,145.68,143.33,63.4,97.25,116.3,77.54,59.33,0.0,62.28,86.82,64.35,60.21,44.08,271.89,263.97,263.74,110.05,138.17,144.4,149.91,239.62,253.5,243.04,235.02,251.77,241.38,185.81,96.93,92.55,99.91,94.07,295.05,269.92,263.26,270.75,306.8,276.21,222.73,246.31,275.84,235.12,239.91,332.79,263.42,294.28,323.45,285.71,322.47,304.75,275.84,235.12,324.23,286.59,300.71,353.39,297.65,323.45,261.99,263.36,241.05,233.3,248.45,205.77,222.21,206.7,186.51,209.71,244.52,248.45,434.82,414.45,204.69,248.26,246.59,263.44,242.61,214.99,227.08,205.8,276.33,147.75,160.37,164.47,179.01,169.54,143.41
경상북도,영양군,2016,8,1759.0,122.5,198.87,95.41,87.22,177.35,162.6,129.81,228.76,182.21,202.5,135.72,192.09,185.37,237.19,199.62,227.73,196.66,219.83,215.32,167.45,170.85,148.68,240.19,183.41,204.77,163.52,181.16,239.67,181.62,217.41,211.21,203.51,201.34,161.17,231.25,133.41,207.69,148.23,188.42,136.64,164.62,148.97,90.68,91.8,106.88,42.17,35.87,35.97,78.66,60.26,44.43,50.95,74.93,269.16,262.11,261.56,116.5,162.17,170.16,174.14,206.12,220.07,209.31,201.39,218.58,207.29,164.1,126.39,122.59,127.81,123.61,261.58,237.12,231.32,238.51,309.14,283.06,230.55,242.7,279.4,240.59,249.13,337.87,258.62,297.31,325.21,283.81,320.61,301.62,279.4,240.59,321.9,280.4,301.0,353.72,293.91,325.21,261.59,256.29,226.58,221.96,237.44,194.26,208.93,201.01,182.37,199.51,236.53,237.44,445.06,423.26,187.89,221.06,226.47,237.61,226.31,188.53,202.24,178.84,251.04,119.28,130.2,137.07,150.84,144.84,111.58
경상북도,영주시,2016,55,1459199.0,107.58,175.67,91.0,86.22,155.87,141.2,86.36,188.72,143.36,165.67,95.02,150.75,139.8,191.49,155.11,184.39,150.48,173.7,169.15,121.62,126.36,103.31,198.27,137.25,158.66,117.6,135.0,194.64,135.99,174.66,165.1,214.07,205.58,176.98,228.55,145.17,206.65,167.69,186.61,140.72,175.52,143.78,118.49,80.29,86.98,13.7,28.01,79.14,96.75,24.26,72.11,50.79,108.6,247.89,242.06,241.14,115.94,180.06,190.16,191.77,160.56,174.47,163.92,155.92,172.83,162.24,124.45,153.96,151.22,153.14,151.46,216.01,191.19,185.17,192.42,293.2,273.35,223.6,221.06,265.62,230.29,243.4,324.84,235.14,282.47,308.27,263.24,299.4,279.23,265.62,230.29,300.12,254.83,282.72,334.61,270.95,308.27,243.34,230.22,192.92,191.87,207.35,164.86,177.03,178.29,162.41,171.46,209.89,207.35,437.35,413.92,152.71,176.27,187.13,193.57,190.74,144.39,159.15,134.45,207.28,74.55,84.38,92.86,105.92,102.78,65.41
경상북도,영천시,2016,51,1671661.0,197.89,270.91,173.23,165.44,250.3,235.47,177.25,281.43,237.82,261.1,189.03,242.57,220.78,269.29,240.18,271.89,222.79,246.46,240.51,187.69,212.67,187.6,288.3,211.16,232.69,197.15,209.07,276.32,198.71,263.67,232.35,124.87,124.43,82.93,157.9,54.99,133.79,71.52,115.85,62.4,86.07,83.1,28.87,55.85,76.44,103.93,68.78,62.28,0.0,87.34,120.68,47.44,36.77,215.04,206.54,206.56,50.76,84.71,93.96,96.65,240.55,253.57,244.86,236.71,250.88,244.93,158.31,59.4,57.79,57.16,57.27,293.94,266.8,257.17,265.47,246.43,214.34,160.79,190.57,215.06,173.8,177.71,271.26,208.46,233.65,263.28,228.05,264.47,247.84,215.06,173.8,266.55,232.57,241.48,293.85,241.3,263.28,203.53,210.61,198.14,186.33,200.57,160.12,178.3,153.93,132.86,162.13,193.16,200.57,372.56,352.19,167.05,229.04,212.62,240.34,202.4,195.67,203.41,188.25,251.57,139.28,154.99,151.37,166.46,149.7,144.93
경상북도,예천군,2016,40,2858116.0,128.89,192.8,114.6,110.21,174.03,159.66,89.92,194.1,150.87,174.59,102.16,155.23,136.32,186.8,154.29,185.38,142.72,166.45,161.23,110.58,126.2,101.5,201.21,130.01,151.81,113.0,127.8,192.02,124.01,176.75,155.42,197.12,186.41,162.87,207.09,130.1,185.81,155.54,165.76,122.67,159.31,122.57,112.76,59.22,63.4,37.96,27.5,86.82,87.34,0.0,93.97,40.12,107.05,223.64,217.84,216.9,97.0,166.85,177.76,178.2,156.74,170.3,160.66,152.51,168.1,159.98,104.18,146.56,144.53,144.48,144.3,211.56,185.43,177.72,185.5,269.19,250.18,201.16,196.8,241.87,207.16,221.13,301.1,210.89,258.58,284.17,238.99,275.14,254.97,241.87,207.16,275.86,230.69,258.55,310.39,246.7,284.17,219.21,206.1,170.06,168.18,183.69,141.0,153.67,154.04,138.28,147.44,185.8,183.69,414.25,390.58,130.24,161.84,166.79,177.78,168.52,128.88,142.1,119.42,191.06,60.94,74.08,77.82,92.21,84.61,59.47
경상북도,울릉군,2016,1,60.0,181.24,235.88,158.09,153.66,218.48,211.42,264.17,324.01,282.91,289.32,257.69,301.43,322.27,369.65,325.61,341.48,343.45,362.42,360.36,325.27,301.57,289.49,343.42,330.58,348.06,307.56,328.56,364.63,340.18,329.21,361.54,354.77,362.84,309.05,399.69,292.81,375.53,291.66,358.38,305.01,320.32,324.65,235.05,273.92,290.05,203.42,218.38,181.32,242.82,237.98,144.02,233.19,214.3,451.3,443.82,443.43,291.35,305.87,307.88,316.17,340.35,353.21,341.28,335.2,353.7,336.43,340.04,257.66,252.49,264.03,255.13,390.16,373.09,373.25,378.01,488.03,457.16,403.6,425.13,457.15,416.38,420.19,514.0,441.46,475.57,504.61,465.59,502.43,483.99,457.15,416.38,503.95,463.54,481.5,534.25,476.49,504.61,442.47,439.5,407.98,404.77,420.29,377.14,391.11,383.94,364.79,382.64,419.77,420.29,613.49,594.14,368.2,383.07,402.52,402.5,406.42,354.48,371.12,344.18,416.7,286.25,291.07,304.74,315.3,317.27,269.41
경상북도,울진군,2016,5,3410.0,96.3,174.75,64.31,54.9,152.64,138.68,136.8,224.24,177.5,193.83,137.01,191.26,196.08,247.33,205.94,230.02,212.4,234.08,230.63,188.32,178.17,159.93,238.95,199.02,219.02,176.97,196.82,246.75,203.17,218.58,228.99,245.16,244.66,201.5,275.45,175.66,251.79,187.22,232.64,180.47,206.62,193.4,127.38,135.39,149.03,60.39,76.15,64.35,120.68,93.97,0.0,94.89,108.43,312.03,305.26,304.62,160.87,201.59,208.38,213.45,216.24,230.09,218.52,211.19,229.43,215.21,196.55,161.28,156.87,164.18,158.42,270.64,248.77,245.5,251.74,353.11,327.48,274.97,285.4,323.59,284.97,293.51,382.16,300.84,341.41,369.05,326.89,363.6,344.26,323.59,284.97,364.75,321.98,344.59,397.22,336.38,369.05,305.11,297.62,264.02,261.42,276.95,233.93,247.38,243.26,225.25,239.83,277.58,276.95,489.44,467.69,224.18,245.06,259.22,263.37,262.41,214.44,230.07,204.26,277.34,144.84,152.03,163.4,175.32,174.55,130.94
경상북도,의성군,2016,47,2850033.0,156.42,226.4,135.49,128.91,206.42,191.69,129.93,234.09,190.38,213.73,141.6,195.28,175.44,225.14,194.04,225.36,179.78,203.58,197.99,145.9,166.14,141.28,241.33,167.54,189.3,151.92,165.38,231.16,158.2,216.83,190.99,163.85,157.1,126.19,183.5,94.49,160.56,117.24,140.8,91.73,125.08,99.63,72.76,40.91,57.44,60.17,24.16,60.21,47.44,40.12,94.89,0.0,68.85,218.41,211.25,210.74,68.58,129.37,139.67,141.03,195.61,208.96,199.72,191.55,206.53,199.36,126.76,106.47,104.42,104.59,104.2,249.9,223.26,214.63,222.68,258.26,233.13,181.21,192.06,228.71,190.4,200.28,287.36,208.26,246.52,274.28,232.98,269.8,250.97,228.71,190.4,271.15,230.48,250.05,302.77,243.37,274.28,210.65,206.62,181.12,174.28,189.6,146.6,162.52,150.76,131.7,151.1,187.18,189.6,395.97,373.66,144.48,192.56,186.7,206.33,182.44,158.96,169.52,150.43,218.72,96.2,111.06,110.64,125.72,112.7,98.84
